sample_key,DOI,doi_url,paper_title,sample_id,composition,material_system,n_or_p,n_rows_step22,n_pf_eval_rows_step22,n_zt_obs_eval_rows_step22,n_zt_calc_eval_rows_step22,sigma_fitting_log_rmse_step22,sigma_ML_log_rmse_step22,sigma_log_rmse_gap_ML_minus_fitting_step22,pf_fitting_mape_step22,pf_ML_mape_step22,pf_mape_gap_ML_minus_fitting_step22,zt_obs_fitting_mape_step22,zt_obs_ML_mape_step22,zt_obs_mape_gap_ML_minus_fitting_step22,zt_calc_fitting_mape_step22,zt_calc_ML_mape_step22,zt_calc_mape_gap_ML_minus_fitting_step22,zt_obs_max_step22,zt_pred_fitting_max_step22,zt_pred_ML_max_step22,zt_calc_from_obs_max_step22,sintering_method,sintering_checked,record_checked,comparison_category_step22,comparison_note_step22,n_or_p_final_step17,n_or_p_source_step17,n_or_p_confidence_final_step17,additive_final_step17,additive_source_step17,additive_confidence_final_step17,structure_final_step17,structure_source_step17,structure_confidence_final_step17,sintering_method_final_step17,sintering_condition_final_step17,sintering_checked_final_step17,sintering_source_step17,sintering_confidence_final_step17,paper_checked_step17,manual_review_status_step17,step17_check_additive,step17_check_structure,step17_check_np_type,step17_check_sintering,nanocarbon_keyword_detected_step9,nanocarbon_type_auto_step9,rare_metal_flag_auto_step9,toxicity_flag_auto_step9,target_quality_step18,sigma_fit_log_rmse_step12,validation_sigma_log_rmse_step13,n_or_p_final_step17__step17,n_or_p_source_step17__step17,n_or_p_confidence_final_step17__step17,additive_final_step17__step17,additive_source_step17__step17,additive_confidence_final_step17__step17,structure_final_step17__step17,structure_source_step17__step17,structure_confidence_final_step17__step17,sintering_method_final_step17__step17,sintering_condition_final_step17__step17,sintering_checked_final_step17__step17,sintering_source_step17__step17,sintering_confidence_final_step17__step17,paper_checked_step17__step17,manual_review_status_step17__step17,step17_check_additive__step17,step17_check_structure__step17,step17_check_np_type__step17,step17_check_sintering__step17,nanocarbon_keyword_detected_step9__step17,nanocarbon_type_auto_step9__step17,rare_metal_flag_auto_step9__step17,toxicity_flag_auto_step9__step17,target_log_tau_eff_step18,pred_log_tau_eff_step19,residual_log_tau_eff_step19,abs_error_log_tau_eff_step19,tau_eff_ratio_pred_true_step19,residual_category_step19,manual_review_status_step17__step19,paper_checked_step17__step19,manual_review_priority_score_step15,manual_review_priority_tier_step15,pf_zt_problem_reason_step15,sintering_check_reason_step15,missing_additive_info_step23,missing_structure_info_step23,missing_sintering_info_step23,missing_np_paper_confirmation_step23,manual_annotation_needed_step23,error_pattern_step23,primary_error_source_hypothesis_step23,secondary_error_source_hypothesis_step23,error_cause_note_step23,step23_review_priority_score,step23_review_priority_tier,step23_review_reason,sintering_check_reason_step23
10.1016_j.jallcom.2016.06.172__sample_2653,10.1016/j.jallcom.2016.06.172,https://doi.org/10.1016/j.jallcom.2016.06.172,,2653,Pb0.196Sr0.784Na0.02Te,unknown,p,11,9,3,5,0.2580801523757677,1.537414631769293,1.2793344793935253,0.2611420414361267,3.5495406173939266,3.2883985759578,573.7739242444101,2615.4537437122603,2041.6798194678504,0.3092446938857768,3.86817938985756,3.558934695971783,0.004942857,1.9237701005184649,8.757278765142589,2.3368607830600263,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.2580801523757677,0.2877226437951552,,,,,,,,,,,,,,,,,,,,,,,,,-1.3151901453369843,0.1423890514845759,1.45757919682156,1.45757919682156,4.295548254739294,large_over_prediction,unknown,no,90,A,large ZT error vs observed ZT; predicted high ZT false positive; manual review required; sintering check required later,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,115,A,ML much worse than fitting; ZT_ML false positive; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1016_j.jmst.2020.09.005__sample_38657,10.1016/j.jmst.2020.09.005,https://doi.org/10.1016/j.jmst.2020.09.005,,38657,BiSb(Se0.985Cl0.015)3,unknown,n,11,4,4,4,0.2228015182519807,0.8265967213801234,0.6037952031281427,0.2534286396475825,1.5255007997928294,1.272072160145247,0.2595699939226511,1.5111537424862946,1.2515837485636436,0.2534286396475469,1.5255007997926646,1.2720721601451177,0.9731214,1.529496035558706,3.390379373817375,0.9734700892901784,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.2228015182519807,0.4587202803187674,,,,,,,,,,,,,,,,,,,,,,,,,-1.655992330374186,-1.4269907939898134,0.2290015363843724,0.2290015363843724,1.257343970771983,good,unknown,no,65,B,predicted high ZT false positive; manual review required; sintering check required later,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,115,A,ML much worse than fitting; ZT_ML false positive; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1016_j.intermet.2014.06.014__sample_13137,10.1016/j.intermet.2014.06.014,https://doi.org/10.1016/j.intermet.2014.06.014,,13137,Cu2Cd0.8Zn0.2SnSe4,unknown,p,6,6,6,6,0.4353391990721726,2.9211961391926544,2.485856940120482,0.4285209726608897,18.83913521197128,18.410614239310387,0.438408397508296,19.0748676865856,18.636459289077305,0.428520972660948,18.839135211969975,18.41061423930903,0.1286847,0.0941869957290098,1.6923228283922174,0.1295172434997381,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,low,0.4353391990721726,,,,,,,,,,,,,,,,,,,,,,,,,,-3.633559960157888,-1.5696940109599482,2.06386594919794,2.06386594919794,7.876360637860751,large_over_prediction,unknown,no,0,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,115,A,ML much worse than fitting; ZT_ML false positive; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1016_j.intermet.2014.06.014__sample_13136,10.1016/j.intermet.2014.06.014,https://doi.org/10.1016/j.intermet.2014.06.014,,13136,Cu2Cd0.9Zn0.1SnSe4,unknown,p,6,6,6,6,0.6884279442850292,3.5271725595431964,2.8387446152581672,0.7305754702016533,39.27452297523562,38.54394750503397,0.8228764902229221,42.32140219124016,41.49852570101724,0.7305754702017317,39.27452297523487,38.54394750503313,0.1206977,0.057358271047796,1.823757408794608,0.1218804245101611,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,low,0.6884279442850292,,,,,,,,,,,,,,,,,,,,,,,,,,-4.204321872246844,-1.5696940109599482,2.634627861286896,2.634627861286896,13.938124582171982,large_over_prediction,unknown,no,0,low,no major issue,,True,True,True,True,True,both_poor,missing_additive_or_structure_annotation,possible_sintering_or_microstructure_effect; tau_eff_ML_prediction_error,candidate hypothesis only; no causal mechanism proven,115,A,ML much worse than fitting; ZT_ML false positive; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1016_j.jmst.2020.09.005__sample_38656,10.1016/j.jmst.2020.09.005,https://doi.org/10.1016/j.jmst.2020.09.005,,38656,BiSb(Se0.990Cl0.010)3,unknown,n,11,11,9,10,0.2389853540167922,1.5147123504200004,1.275726996403208,0.2102888425394223,3.596252771408501,3.3859639288690784,0.180712304825011,3.78574056654776,3.605028261722748,0.2052055987491518,3.7261430972019367,3.520937498452785,0.6417621,0.9515831704598212,4.246572842177556,0.627208673248219,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.2389853540167922,0.4748251171821684,,,,,,,,,,,,,,,,,,,,,,,,,-2.355729251965037,-1.4269907939898134,0.9287384579752236,0.9287384579752236,2.531313803751099,large_over_prediction,unknown,no,0,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,115,A,ML much worse than fitting; ZT_ML false positive; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1016_j.jallcom.2016.08.095__sample_9830,10.1016/j.jallcom.2016.08.095,https://doi.org/10.1016/j.jallcom.2016.08.095,,9830,Mg1.8Mn0.2Si,unknown,n,19,11,2,4,0.4843974257186281,1.8792288269530744,1.3948314012344465,0.3868466193616944,5.410542770291663,5.023696150929968,2.168364296820525,18.47129330563932,16.302929008818793,0.3212604322345552,4.901491264561047,4.580230832326492,0.003639175,0.0092606663490258,0.0569117480803838,0.0113351784608762,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,False,False,medium,0.4843974257186281,0.1299042940840838,,,,,,,,,,,,,,,,,,,,,,,,,-2.1425290676494746,-1.1901856985193096,0.952343369130165,0.952343369130165,2.591776036615642,large_over_prediction,unknown,no,65,B,large ZT error vs observed ZT; manual review required; sintering check required later,large ZT prediction error; important candidate for paper; carried from Step14,True,True,True,True,True,fitting_bad_ML_bad,missing_additive_or_structure_annotation,possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,115,A,ML much worse than fitting; fitting and ML both poor; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1016_j.intermet.2014.06.014__sample_13135,10.1016/j.intermet.2014.06.014,https://doi.org/10.1016/j.intermet.2014.06.014,,13135,Cu2CdSnSe4,unknown,p,6,6,6,6,0.8500775524603362,3.3714250766565192,2.521347524196183,0.9891044899775476,37.15836139082325,36.1692569008457,0.8125593761349325,32.633057421500745,31.820498045365813,0.9891044899776434,37.15836139082512,36.16925690084747,0.08904886,0.038373877247423,1.0021191530688236,0.089871697275674,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,low,0.8500775524603362,,,,,,,,,,,,,,,,,,,,,,,,,,-4.592449461867036,-2.966448573203297,1.6260008886637394,1.6260008886637394,5.083504513797564,large_over_prediction,unknown,no,40,C,possible unit or temperature alignment issue; manual review required; sintering check required later,large ZT prediction error; important candidate for paper; carried from Step14,True,True,True,True,True,both_poor,missing_additive_or_structure_annotation,possible_sintering_or_microstructure_effect; tau_eff_ML_prediction_error,candidate hypothesis only; no causal mechanism proven,115,A,ML much worse than fitting; ZT_ML false positive; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1016_j.jmst.2020.09.005__sample_38655,10.1016/j.jmst.2020.09.005,https://doi.org/10.1016/j.jmst.2020.09.005,,38655,BiSb(Se0.995Cl0.005)3,unknown,n,11,11,11,11,0.2440937581888368,1.8425495107389704,1.5984557525501333,0.2120783281842962,5.40263896135707,5.190560633172773,0.1986842978638264,5.411932791158727,5.213248493294901,0.2120783281842609,5.402638961356503,5.190560633172241,0.6354499,0.9387559628960748,5.830541780300822,0.6238183517001432,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.2440937581888368,0.4729842569824756,,,,,,,,,,,,,,,,,,,,,,,,,-2.686298447924071,-1.4269907939898134,1.2593076539342576,1.2593076539342576,3.522981520416748,large_over_prediction,unknown,no,0,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,115,A,ML much worse than fitting; ZT_ML false positive; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1016_j.jmst.2020.09.005__sample_38654,10.1016/j.jmst.2020.09.005,https://doi.org/10.1016/j.jmst.2020.09.005,,38654,BiSbSe3,unknown,n,11,7,7,7,0.4981264853488932,4.5584259946095935,4.0602995092607,0.1707994974883947,88.59544733598966,88.42464783850127,0.3472200134757416,99.5882639794464,99.24104396597065,0.170799497488395,88.59544733599047,88.42464783850208,0.1634825,0.0911233821767954,8.46201040724055,0.1232586100944771,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.4981264853488932,0.7747357227449335,,,,,,,,,,,,,,,,,,,,,,,,,-5.377921251486795,-0.415264076405552,4.962657175081243,4.962657175081243,142.97319642176657,large_over_prediction,unknown,no,0,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,115,A,ML much worse than fitting; ZT_ML false positive; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1016_j.mssp.2020.105393__sample_38619,10.1016/j.mssp.2020.105393,https://doi.org/10.1016/j.mssp.2020.105393,,38619,PbS,unknown,n,19,19,19,19,0.2458261233348842,1.0755800822901211,0.829753958955237,0.2136153994502032,1.934770124811922,1.7211547253617188,0.217874596556108,1.9325772498381275,1.714702653282019,0.2136153994501906,1.9347701248117333,1.721154725361543,0.3516185,0.479645799772839,1.3667066139514192,0.34701656079258,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,False,True,medium,0.2458261233348842,0.3775807680735544,,,,,,,,,,,,,,,,,,,,,,,,,-2.427432694027034,-2.2103463494812865,0.2170863445457476,0.2170863445457476,1.2424513764061336,good,unknown,no,0,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,115,A,ML much worse than fitting; ZT_ML false positive; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1016_j.mssp.2020.105393__sample_38620,10.1016/j.mssp.2020.105393,https://doi.org/10.1016/j.mssp.2020.105393,,38620,Pb0.995Bi0.005S,unknown,n,19,19,18,18,0.1841803212633707,1.1670881263918682,0.9829078051284976,0.1551744015535608,2.221776635855224,2.066602234301663,0.1590808525938264,2.2618892286880934,2.102808376094267,0.1570111272136025,2.2463545483787226,2.08934342116512,0.425134,0.6007813514457642,1.902063523431572,0.4308323061041825,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.1841803212633707,0.3675213336791847,,,,,,,,,,,,,,,,,,,,,,,,,-1.9309382407468427,-1.742027459452399,0.1889107812944437,0.1889107812944437,1.2079331774407087,good,unknown,no,0,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,115,A,ML much worse than fitting; ZT_ML false positive; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1016_j.mssp.2020.105393__sample_38621,10.1016/j.mssp.2020.105393,https://doi.org/10.1016/j.mssp.2020.105393,,38621,Pb0.99Bi0.01S,unknown,n,19,19,18,19,0.0698540349649175,0.6833544537573467,0.6135004187924292,0.0564619240405593,0.978316084908639,0.9218541608680796,0.0632220873549973,0.9464922819690628,0.8832701946140653,0.0564619240405869,0.978316084908587,0.921854160868,0.7028832,0.7365063587687846,1.4534460890134202,0.7061315196009632,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.0698540349649175,0.0897750910036875,,,,,,,,,,,,,,,,,,,,,,,,,-1.4582494196181557,-1.742027459452399,-0.2837780398342433,0.2837780398342433,0.7529337474598228,moderate_error,unknown,no,0,low,no major issue,,True,True,True,True,True,both_poor,missing_additive_or_structure_annotation,possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,115,A,ML much worse than fitting; ZT_ML false positive; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1063_1.3093833__sample_46719,10.1063/1.3093833,https://doi.org/10.1063/1.3093833,,46719,(PbI2)0.00037(Ge)0.2(PbTe)0.8,unknown,n,13,13,10,10,0.335633286772533,1.172548673568454,0.836915386795921,0.2935192643209612,2.244832273427611,1.9513130091066495,0.3135507690446951,2.618286772480801,2.3047360034361053,0.2699375720280121,2.6389623027113083,2.369024730683296,0.6770432,1.029987949570885,3.167786429236642,0.6694068278701979,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.335633286772533,0.5133270293238581,,,,,,,,,,,,,,,,,,,,,,,,,-0.8609367873667423,-0.3783696706593303,0.4825671167074119,0.4825671167074119,1.6202283833871882,moderate_error,unknown,no,65,B,predicted high ZT false positive; manual review required; sintering check required later,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,115,A,ML much worse than fitting; ZT_ML false positive; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1039_c3ta12494k__sample_30372,10.1039/c3ta12494k,https://doi.org/10.1039/c3ta12494k,,30372,PbTeC0.84,unknown,n,16,7,2,2,0.3279945654196524,1.25307197555976,0.9250774101401076,0.3597777071725681,2.8506789742411187,2.4909012670685504,0.2780569377783215,2.450397451623219,2.172340513844897,0.3426271777410462,2.507027478529699,2.1644003007886528,0.5785139,0.756459206710392,2.535211415131604,0.5445843421137108,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.3279945654196524,0.4163919175746458,,,,,,,,,,,,,,,,,,,,,,,,,-1.843923929297752,-0.7589694067725851,1.0849545225251669,1.0849545225251669,2.9593052339499275,large_over_prediction,unknown,no,10,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,115,A,ML much worse than fitting; ZT_ML false positive; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1007_s13391-020-00241-0__sample_39473,10.1007/s13391-020-00241-0,https://doi.org/10.1007/s13391-020-00241-0,,39473,Al0.985Mg0.015Sb,unknown,p,7,7,7,7,0.8902549010101474,2.6151694633405804,1.724914562330433,1.1918647649869327,18.3119506516321,17.120085886645168,1.1857869210975205,18.27172954870741,17.08594262760989,1.191864764987065,18.31195065163063,17.120085886643565,0.0340752,0.0207772137828025,0.2429442005968155,0.0338565648912304,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,low,0.8902549010101474,0.9865427081503194,,,,,,,,,,,,,,,,,,,,,,,,,-2.562519420227801,-1.0068012585630317,1.5557181616647695,1.5557181616647695,4.738488304148588,large_over_prediction,unknown,no,85,A,large PF error; large ZT error vs observed ZT; large ZT error vs calculated ZT; possible unit or temperature alignment issue; manual review required; sintering check required later,large ZT prediction error; important candidate for paper; carried from Step14,True,True,True,True,True,fitting_bad_ML_bad,missing_additive_or_structure_annotation,possible_sintering_or_microstructure_effect; tau_eff_ML_prediction_error,candidate hypothesis only; no causal mechanism proven,115,A,ML much worse than fitting; fitting and ML both poor; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
