sample_key,material_system,n_or_p,composition,DOI,target_log_tau_eff_step18,pred_log_tau_eff_step19,residual_log_tau_eff_step19,abs_error_log_tau_eff_step19,target_tau_eff_step18,pred_tau_eff_step19,tau_eff_ratio_pred_true_step19,target_quality_step18,sigma_fit_log_rmse_step12,validation_sigma_log_rmse_step13,zt_obs_max_step14,zt_pred_max_step14,manual_review_status_step17,paper_checked_step17,residual_category_step19,residual_note_step19
10.1021_acsami.1c04326__sample_45080,unknown,p,SnAg0.03Te,10.1021/acsami.1c04326,1.8432365779213304,0.918891026634034,-0.9243455512872965,0.9243455512872965,6.3169505128459535,2.506509196146334,0.3967910134881024,medium,0.3516111553012531,0.6088415774612742,0.6899696,0.9319275419424208,unknown,no,large_under_prediction,selected model primary split test residual
10.1039_c7cp07521a__sample_83037,unknown,n,NbCo1.05Sn,10.1039/c7cp07521a,-0.233935992169141,0.6902475503906648,0.9241835425598057,0.9241835425598057,0.7914124708699841,1.9942091393958883,2.519810102567241,medium,0.1744148040678035,0.1629501680817923,,,unknown,no,large_over_prediction,selected model primary split test residual
10.1039_d0nr00495b__sample_34236,unknown,p,Sn0.98Pb0.01In0.01Te,10.1039/d0nr00495b,1.6239067299064407,0.6997974160027939,-0.9241093139036468,0.9241093139036468,5.07286998738197,2.0133447947173058,0.39688476143193296,medium,0.1770528612068547,0.1792146425312815,0.5875476,0.6095793854221885,unknown,no,large_under_prediction,selected model primary split test residual
10.1039_c4cp04875j__sample_82646,unknown,p,Ti0.26Sc0.04Zr0.35Hf0.35NiSn,10.1039/c4cp04875j,-0.0787178643563528,0.8451982679838114,0.9239161323401641,0.9239161323401641,0.9243006658244146,2.3284394237975405,2.519136369679803,low,0.4569067289003475,,,,unknown,no,large_over_prediction,selected model primary split test residual
10.2320_matertrans.m2010102__sample_28062,unknown,n,Sr0.92La0.08TiO3.00,10.2320/matertrans.m2010102,-0.0236644323993822,-0.9473536741194224,-0.9236892417200402,0.9236892417200402,0.9766133745848252,0.3877658216108331,0.39705151670248107,low,0.6429898180968026,0.9835772027398672,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1016_j.jallcom.2009.09.058__sample_16709,unknown,p,(Zn0.99Ag0.01)4Sb3,10.1016/j.jallcom.2009.09.058,0.4368279459401372,1.3591139609168588,0.9222860149767216,0.9222860149767216,1.547789750635315,3.892742651185751,2.51503322695341,medium,0.3189090152050305,0.3662912982793991,,,unknown,no,large_over_prediction,selected model primary split test residual
10.1021_jacs.7b12767__sample_44915,unknown,n,Mg3.02Sb1.5Bi0.49Te0.01,10.1021/jacs.7b12767,-1.3353520994420738,-0.413745806394263,0.9216062930478108,0.9216062930478108,0.2630655339197472,0.6611689948380063,2.5133242845857096,medium,0.6598292508279533,0.679334201021841,,,unknown,no,large_over_prediction,selected model primary split test residual
10.1103_physrevb.85.165127__sample_1197,unknown,n,Ba8Cu4.2Si41.8,10.1103/physrevb.85.165127,1.4219198097108932,0.5011135346989589,-0.9208062750119342,0.9208062750119342,4.145070553157912,1.6505582015973013,0.3981978546396098,medium,0.0738722727179474,0.091479002842963,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1039_d1tc02896k__sample_45865,unknown,p,Nb26.7Ti6.7Fe33.1Sb32.3Bi1.0,10.1039/d1tc02896k,1.863916437480294,0.9432761826315101,-0.9206402548487838,0.9206402548487838,6.448944264449144,2.5683821386219443,0.3982639690004098,medium,0.2909699954359843,0.4659922108024357,1.202521,2.041161399910733,unknown,no,large_under_prediction,selected model primary split test residual
10.1016_j.intermet.2009.06.005__sample_3434,unknown,p,(Pr0.0487Nd0.9513)0.78Fe3.2Co0.8Sb12,10.1016/j.intermet.2009.06.005,2.136995540583388,1.2165716461695257,-0.9204238944138623,0.9204238944138623,8.473939736338103,3.3755951386934195,0.398350146888363,medium,0.3867340329705642,0.5954736579041848,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1016_j.jallcom.2018.08.291__sample_41607,unknown,p,Cu2Se0.96I0.04,10.1016/j.jallcom.2018.08.291,-0.1782081846401415,-1.09846968997272,-0.9202615053325784,0.9202615053325784,0.836768203067152,0.3333808696210223,0.39841483985531884,medium,0.2083267419220877,0.4391085841679342,0.7107186,1.000689741754761,unknown,no,large_under_prediction,selected model primary split test residual
10.1063_1.3621834__sample_6646,unknown,n,Cu0.1TiS2,10.1063/1.3621834,0.9809582784840828,0.06092239495898475,-0.920035883525098,0.920035883525098,2.6670107567906687,1.0628164310739587,0.3985047410730703,low,0.5088837164368296,0.8317990681779428,,,unknown,no,large_under_prediction,selected model primary split test residual
10.2320_matertrans.47.1445__sample_11926,unknown,n,Ti0.50(Zr0.25Hf0.75)0.50CoSb,10.2320/matertrans.47.1445,-1.1641084350166782,-0.24551682190621515,0.918591613110463,0.918591613110463,0.3122008853642799,0.7823001239045069,2.505758825737183,low,0.4008685794337202,0.9496660891352452,,,unknown,no,large_over_prediction,selected model primary split test residual
10.1021_jacs.7b05881__sample_39988,unknown,p,Na0.01(Sn0.95Pb0.05)0.99Se,10.1021/jacs.7b05881,-1.7810471689863303,-2.6991141973578547,-0.9180670283715244,0.9180670283715244,0.1684616470597646,0.06726506993456735,0.399290112073426,medium,0.3887719963227892,0.6264828956745061,0.8726888,0.4172712131790533,unknown,no,large_under_prediction,selected model primary split test residual
10.1016_j.mtla.2019.100374__sample_27611,unknown,p,MnSi,10.1016/j.mtla.2019.100374,-0.2007881134858117,0.7171596567096035,0.9179477701954152,0.9179477701954152,0.8180857545296447,2.048606194339278,2.504146029919707,medium,0.1801094603738863,0.1308463003946793,,,unknown,no,large_over_prediction,selected model primary split test residual
10.1021_acsaem.1c02589__sample_46141,unknown,n,Pb0.885Sn0.10Sb0.015Te,10.1021/acsaem.1c02589,0.5928440892713807,-0.3249959226355373,-0.9178400119069179,0.9178400119069179,1.8091264225078565,0.7225302996554333,0.39938076779280224,medium,0.3592458186473994,0.77541582582487,1.170118,1.9446462419644777,unknown,no,large_under_prediction,selected model primary split test residual
10.1039_c3ce40643a__sample_15920,unknown,n,Bi2MnTe5,10.1039/c3ce40643a,-0.3837571757291233,0.5337468190804685,0.9175039948095918,0.9175039948095918,0.6812968425043382,1.7053098408776892,2.503034998091644,medium,0.0619813577617983,0.0349758675526083,0.1527376,0.2520862423892117,unknown,no,large_over_prediction,selected model primary split test residual
10.1002_adfm.200800298__sample_5867,unknown,p,Yb14Mn0.8Al0.2Sb11,10.1002/adfm.200800298,0.2213116654894417,1.1383589576805098,0.9170472921910681,0.9170472921910681,1.2477122388174535,3.1216414138982405,2.501892116452143,medium,0.1666812191106123,0.1239105015504096,,,unknown,no,large_over_prediction,selected model primary split test residual
10.1016_j.jallcom.2014.11.081__sample_22737,unknown,p,AgSbSe2,10.1016/j.jallcom.2014.11.081,-1.2021034476912242,-0.28539837663615775,0.9167050710550665,0.9167050710550665,0.3005613314913232,0.7517147290762949,2.501036062578116,medium,0.3720226237249518,0.7832105745985781,,,unknown,no,large_over_prediction,selected model primary split test residual
10.1088_0953-8984_25_7_075804__sample_9461,unknown,n,GeBi4Te7,10.1088/0953-8984/25/7/075804,-1.1839329407079515,-0.2677352589505173,0.9161976817574342,0.9161976817574342,0.3060726029261572,0.765110310399317,2.4997673855307685,low,0.5889311323770261,0.8040438114028864,0.1086003,0.259275760987592,unknown,no,large_over_prediction,selected model primary split test residual
10.1021_jacs.8b09029__sample_45137,unknown,n,(Pb0.93Sn0.07)(Te0.93Se0.07),10.1021/jacs.8b09029,0.5371207012302153,1.4504925869630054,0.9133718857327902,0.9133718857327902,1.7110730720741003,4.265214987090859,2.4927135238711466,low,0.484258100652752,0.8638716469336039,1.35521,2.4241768099919043,unknown,no,large_over_prediction,selected model primary split test residual
10.3724_sp.j.1077.2010.00583__sample_5685,unknown,p,(Ag2Te)0.5(Bi0.5Sb1.5Te3)0.5,10.3724/sp.j.1077.2010.00583,1.2514825136512528,0.33899209864559476,-0.9124904150056581,0.9124904150056581,3.495521276059409,1.4035322553631449,0.40152301889158654,medium,0.1751695455745439,0.3378243588961612,0.8372618,1.0860167856797858,unknown,no,large_under_prediction,selected model primary split test residual
10.1016_j.jallcom.2020.156678__sample_39571,unknown,n,"(Sm,Mm)0.15Co4Sb12",10.1016/j.jallcom.2020.156678,1.009829477567282,0.0975198525723956,-0.9123096249948864,0.9123096249948864,2.74513286836845,1.1024333274835247,0.40159561680478806,medium,0.1014628282008787,0.1708798643778744,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1103_physrevb.87.115206__sample_1224,unknown,n,Ba8Cu5Si41Ge0,10.1103/physrevb.87.115206,1.0548420200805355,0.14428686040465524,-0.9105551596758803,0.9105551596758803,2.871521475334824,1.1552154465692257,0.4023008208338493,medium,0.1096118200372945,0.188919650858528,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1016_j.mtcomm.2020.101121__sample_31048,unknown,n,Bi2Te2.79Se0.21Cl0.005,10.1016/j.mtcomm.2020.101121,-0.742520017406191,0.16707418253341827,0.9095941999396093,0.9095941999396093,0.47591309383045,1.1818419340853457,2.4833145996743506,medium,0.216256308742628,0.3277561984227799,,,unknown,no,large_over_prediction,selected model primary split test residual
10.1088_0953-8984_28_16_165603__sample_18069,unknown,p,CePd3,10.1088/0953-8984/28/16/165603,3.685632622703536,2.77730125452038,-0.908331368183156,0.908331368183156,39.87033735386778,16.075578459584598,0.4031964494532957,medium,0.4513231751278787,0.4841836058306827,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1007_s11664-010-1202-8__sample_20902,unknown,p,(Ag1.2SbTe2.1)15(GeTe)85,10.1007/s11664-010-1202-8,0.8449022554788116,-0.06275981692934743,-0.907662072408159,0.907662072408159,2.3277502786137902,0.9391690191008236,0.40346639746086194,medium,0.0837573402496766,0.1711328136170368,1.040092,1.2237144900765111,unknown,no,large_under_prediction,selected model primary split test residual
10.1016_j.jmat.2020.04.001__sample_39398,unknown,p,Bi0.5Sb1.5Te3,10.1016/j.jmat.2020.04.001,0.4899541884282147,-0.4173742750322476,-0.9073284634604624,0.9073284634604624,1.6322414426965373,0.6587743110207169,0.403601019915529,medium,0.2307026738263482,0.2252734253240768,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1039_c4cp04875j__sample_82645,unknown,p,Ti0.26Sc0.04Zr0.35Hf0.35NiSn,10.1039/c4cp04875j,-0.0607694254778158,0.8451982679838114,0.9059676934616272,0.9059676934616272,0.9410401946561536,2.3284394237975405,2.4743251531868182,low,0.3873977028313183,,,,unknown,no,large_over_prediction,selected model primary split test residual
10.1021_am405410e__sample_47,unknown,n,Pb1.00025Zn0.01Te1.01I0.0005,10.1021/am405410e,0.3392095260471949,1.2447138550815788,0.9055043290343839,0.9055043290343839,1.4038374549126609,3.4719411788584926,2.4731789045153363,medium,0.4188887006261702,0.7362105624689105,,,unknown,no,large_over_prediction,selected model primary split test residual
10.1007_s11664-011-1584-2__sample_10063,unknown,n,Mg2Si0.6925Sn0.3Sb0.0075,10.1007/s11664-011-1584-2,-0.8311436635626854,0.07416918251937359,0.905312846082059,0.905312846082059,0.4355508777014488,1.076988997795894,2.472705378254623,medium,0.0808145281861755,0.1479303991138526,,,unknown,no,large_over_prediction,selected model primary split test residual
10.1021_cm052055b__sample_3406,unknown,n,In0.1Co4Sb12,10.1021/cm052055b,-0.584353130638648,0.3208767712243602,0.9052299018630082,0.9052299018630082,0.5574663531080266,1.3783357198049098,2.4725002901436346,medium,0.0750693193471562,0.0616177678261438,,,unknown,no,large_over_prediction,selected model primary split test residual
10.1039_c9ta10128d__sample_83047,unknown,n,Ti0.5Zr0.25Hf0.25NiCu0.05Sn,10.1039/c9ta10128d,1.3015664408236192,0.3966477503768387,-0.9049186904467805,0.9049186904467805,3.675048907809096,1.4868321017500166,0.4045747795602538,medium,0.0934322079548433,0.1311296148275147,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1016_j.mtphys.2019.03.005__sample_40260,unknown,p,Sn0.81Ge0.05Mg0.2Te(Cu2Te)0.05,10.1016/j.mtphys.2019.03.005,1.5926330330323226,0.6880863665499812,-0.9045466664823414,0.9045466664823414,4.91667767467579,1.9899039406675403,0.404725319074075,low,0.4895299382722073,0.8829373169362728,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1007_s11664-013-2746-1__sample_30302,unknown,p,(BaFe12O19)0.002CeFe3CoSb12,10.1007/s11664-013-2746-1,0.9718482649000638,0.0673510269445614,-0.9044972379555024,0.9044972379555024,2.6428245880026955,1.0696708955860956,0.4047453245447876,medium,0.104345079112564,0.0735563133704651,,0.5699661771480754,unknown,no,large_under_prediction,selected model primary split test residual
10.1016_j.intermet.2020.106914__sample_83377,unknown,n,Ti0.85Nb0.15CoSb,10.1016/j.intermet.2020.106914,0.7304048838133309,-0.17331718185534403,-0.903722065668675,0.903722065668675,2.075920944331402,0.8408708635619169,0.4050591935391541,medium,0.1601847187464043,0.2849222851057227,0.4773,0.5445533346019257,unknown,no,large_under_prediction,selected model primary split test residual
10.1021_acs.chemmater.8b03994__sample_43368,unknown,n,Yb0.3Co3.9Fe0.1Sb12,10.1021/acs.chemmater.8b03994,0.864262299131776,-0.0391381242491149,-0.9034004233808909,0.9034004233808909,2.3732546880087764,0.961617877225696,0.4051894986595471,medium,0.0976455698023179,0.1532288229553556,1.172277,1.3444058599192763,unknown,no,large_under_prediction,selected model primary split test residual
10.1016_s0925-8388_03_00547-4__sample_11025,unknown,n,NiZrSn0.98Sb0.02,10.1016/s0925-8388(03)00547-4,1.8212910246715472,0.9182638937734534,-0.9030271308980938,0.9030271308980938,6.179831617081995,2.504937774660612,0.405340781088045,medium,0.1120150393608195,0.1708639930483902,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1149_1.2427584__sample_13979,unknown,p,Ag2Se,10.1149/1.2427584,1.0640186162157426,0.16264720767814878,-0.9013714085375938,0.9013714085375938,2.897993544182587,1.1766215134216136,0.4060124687936437,medium,0.1932224507365749,0.0438345488406832,,,unknown,no,large_under_prediction,selected model primary split test residual
10.3365_met.mat.2008.04.223__sample_4621,unknown,n,In0.05Co4Sb12,10.3365/met.mat.2008.04.223,-0.5804698702146395,0.3208767712243602,0.9013466414389997,0.9013466414389997,0.5596353487966744,1.3783357198049098,2.462917545806571,medium,0.0821412430813048,0.1039401087893416,,,unknown,no,large_over_prediction,selected model primary split test residual
10.1039_c1jm10827a__sample_8690,unknown,p,Mg2Si0.997Bi0.003,10.1039/c1jm10827a,1.5200720431788703,0.6193814348840379,-0.9006906082948325,0.9006906082948325,4.57255460464544,1.8577785293673845,0.4062889762934692,medium,0.2103745403786791,0.4058797034339085,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1016_j.matlet.2021.130180__sample_45719,unknown,p,Na0.94CoO2,10.1016/j.matlet.2021.130180,-1.3287815322048393,-2.2281303225554616,-0.8993487903506223,0.8993487903506223,0.2647997147349386,0.10772966167668271,0.40683450805269505,medium,0.3415730038721916,0.6375433607936831,0.9994072,0.2121877842679825,unknown,no,large_under_prediction,selected model primary split test residual
10.1002_adfm.201902437__sample_41426,unknown,n,Cd3As2,10.1002/adfm.201902437,-0.1012011178129309,0.7976295489838091,0.8988306667967401,0.8988306667967401,0.9037512541313396,2.2202716404988485,2.456728696474022,medium,0.2167505485312469,0.4514311076248865,,,unknown,no,large_over_prediction,selected model primary split test residual
10.1039_c5ta06107e__sample_1751,unknown,n,(Bi2Te2.5Se0.5)(MnTe2)0.03,10.1039/c5ta06107e,1.0638429977063533,0.16707418253341827,-0.8967688151729349,0.8967688151729349,2.8974846475632785,1.1818419340853457,0.4078854861506338,low,0.1898926863974882,,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1016_j.jallcom.2017.08.033__sample_41176,unknown,p,Eu5In1.9Cd0.1Sb6,10.1016/j.jallcom.2017.08.033,-0.2916492987307642,-1.186259089684634,-0.8946097909538697,0.8946097909538697,0.7470304745751637,0.30536145988706087,0.4087670721341321,medium,0.1228779979395249,0.2136863038772676,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1016_s0925-8388_01_00926-4__sample_7903,unknown,n,La2.76S4,10.1016/s0925-8388(01)00926-4,0.193053325627823,1.087273500946786,0.8942201753189629,0.8942201753189629,1.2129474729800809,2.966175762154819,2.4454280405624207,medium,0.2914899974594943,0.5030007182410362,,,unknown,no,large_over_prediction,selected model primary split test residual
10.1016_j.jallcom.2016.08.095__sample_9829,unknown,n,Mg1.9Mn0.1Si,10.1016/j.jallcom.2016.08.095,-2.0830286140233625,-1.1901856985193096,0.8928429155040529,0.8928429155040529,0.1245524191893545,0.3041647758734736,2.4420623690259933,medium,0.280070793116196,0.497453321505425,7.216495e-05,0.000114853418154,unknown,no,large_over_prediction,selected model primary split test residual
10.1016_j.jallcom.2008.10.165__sample_19873,unknown,p,YMn6.5Al5.5,10.1016/j.jallcom.2008.10.165,2.557664729111018,1.6649533065869189,-0.8927114225240993,0.8927114225240993,12.905643923175834,5.2854264493983205,0.40954379966324667,medium,0.2300111113511887,0.2385315801571144,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1016_j.matlet.2021.130180__sample_45720,unknown,p,Na0.96CoO2,10.1016/j.matlet.2021.130180,-1.3354800451121511,-2.2281303225554616,-0.8926502774433105,0.8926502774433105,0.2630318779768476,0.10772966167668271,0.4095688420175642,medium,0.3745077908706066,0.7615533211711272,0.001762941,0.3349787527261391,unknown,no,large_under_prediction,selected model primary split test residual
10.1002_pssc.201300339__sample_8962,unknown,p,CrSi2,10.1002/pssc.201300339,0.7167769757243047,-0.1755904499929029,-0.8923674257172076,0.8923674257172076,2.047822381687004,0.8389615096789076,0.40968470565682946,medium,0.32125209962658,0.7025216954791651,0.09821429,,unknown,no,large_under_prediction,selected model primary split test residual
10.1016_j.intermet.2016.05.012__sample_14728,unknown,p,Cu1.99Ni0.01Se,10.1016/j.intermet.2016.05.012,0.5034079807778077,-0.38875131473712493,-0.8921592955149327,0.8921592955149327,1.6543496663832815,0.6779028334978274,0.40976998229150075,medium,0.3366542807929198,0.4830195729015098,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1016_j.actamat.2015.11.022__sample_12069,unknown,n,Ti0.5Zr0.5NiSn,10.1016/j.actamat.2015.11.022,-0.1291954178766381,0.7626188202537131,0.8918142381303512,0.8918142381303512,0.8788022151017162,2.1438833203598717,2.4395515663461658,medium,0.372536338727099,0.6859683197663801,,,unknown,no,large_over_prediction,selected model primary split test residual
10.1111_jace.14726__sample_46207,unknown,n,Bi2O2Se0.975Cl0.015,10.1111/jace.14726,-1.286504088382966,-2.1780936187890356,-0.8915895304060697,0.8915895304060697,0.2762347894769579,0.11325723643392926,0.4100035214549853,medium,0.4392844150994622,0.5644740005064112,0.2326542,0.1507034624173235,unknown,no,large_under_prediction,selected model primary split test residual
10.1021_jacs.6b09568__sample_44734,unknown,n,(K2Bi8Se13)78.6(BiCl3)21.4,10.1021/jacs.6b09568,-1.1380390062315402,-2.0290064708772686,-0.8909674646457284,0.8909674646457284,0.3204468002587507,0.13146607165572982,0.4102586499524261,medium,0.2507606202175568,0.3653768565567057,1.276964,1.5932268987536775,unknown,no,large_under_prediction,selected model primary split test residual
10.1016_j.jallcom.2020.155473__sample_31157,unknown,n,BiSb(Se0.96Br0.04)3,10.1016/j.jallcom.2020.155473,-2.316882111424111,-1.4269907939898134,0.8898913174342975,0.8898913174342975,0.0985804698610804,0.2400301366880463,2.434865009532788,medium,0.1099864648699912,0.2274786580840367,0.6910056,0.8501470701518956,unknown,no,large_over_prediction,selected model primary split test residual
10.1016_j.jssc.2019.121060__sample_38591,unknown,p,Bi0.4Sb1.6Te3,10.1016/j.jssc.2019.121060,0.4714926570276511,-0.4173742750322476,-0.8888669320598988,0.8888669320598988,1.602384219094775,0.6587743110207169,0.41112131732854573,low,0.2160366817972525,,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1016_j.jpcs.2014.01.002__sample_28486,unknown,n,(Sr0.95Eu0.05)3Ti2O7,10.1016/j.jpcs.2014.01.002,-1.1461746623874232,-2.0349645206292166,-0.8887898582417935,0.8887898582417935,0.3178503315852012,0.1306851190475683,0.4111530052393152,medium,0.2322947057038727,0.4179654683356125,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1063_1.3651484__sample_16625,unknown,n,NiZr0.5Hf0.5Sn,10.1063/1.3651484,1.3855555203474104,0.49787476155423427,-0.8876807587931761,0.8876807587931761,3.997045728412621,1.6452210655719677,0.41160926778422113,medium,0.25853965417272,0.1553848283037988,0.1380597,1.0938521333773037,unknown,no,large_under_prediction,selected model primary split test residual
10.1016_j.intermet.2020.106914__sample_83380,unknown,n,Ti0.9V0.1CoSb,10.1016/j.intermet.2020.106914,-1.060607917250829,-0.17331718185534403,0.8872907353954849,0.8872907353954849,0.346245257872028,0.8408708635619169,2.4285411697182067,medium,0.2853133581400141,0.3881755779365342,0.09448,0.0886412958815106,unknown,no,large_over_prediction,selected model primary split test residual
10.1063_1.3658021__sample_19024,unknown,n,Si,10.1063/1.3658021,-0.016742640932799,-0.903463489403521,-0.886720848470722,0.886720848470722,0.9833967381379218,0.405163945775223,0.41200456546399344,low,0.4714722952336705,0.9529336857283828,0.4126676,0.3101833142798496,unknown,no,large_under_prediction,selected model primary split test residual
10.2320_matertrans.m2015357__sample_511,unknown,n,Fe0.92Co0.08Si1.86,10.2320/matertrans.m2015357,-0.294823982357727,-1.181310002669951,-0.886486020312224,0.886486020312224,0.7446626496948268,0.3068764661796462,0.4121013270981276,medium,0.3572463113410533,0.7110863787085412,0.1169231,,unknown,no,large_under_prediction,selected model primary split test residual
10.1063_1.1352686__sample_21960,unknown,p,Si0.949Ge0.051P0.0041,10.1063/1.1352686,1.035197719446414,0.14943222381655333,-0.8857654956298606,0.8857654956298606,2.81566289189964,1.1611747681508449,0.412398363274034,medium,0.1689019132644989,0.1727598402523892,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1063_1.3106102__sample_16672,unknown,p,AgSbTe2,10.1063/1.3106102,-0.1458919930006713,-1.0315956593346471,-0.8857036663339759,0.8857036663339759,0.8642510433057129,0.35643775333117544,0.41242386236274653,medium,0.0934944674826916,0.1089985459643659,1.070998,0.5294711009650716,not_checked,no,large_under_prediction,selected model primary split test residual
10.1021_acsnano.1c03120__sample_44814,unknown,p,Cu2SnSe2.8S0.2,10.1021/acsnano.1c03120,-1.1593854678636584,-0.27413314887658524,0.8852523189870731,0.8852523189870731,0.3136788874211724,0.7602308446387507,2.423595833588886,medium,0.092508174555299,0.1332751852206946,,,unknown,no,large_over_prediction,selected model primary split test residual
10.1016_j.actamat.2011.10.059__sample_4848,unknown,n,Li0.36Co4Sb12,10.1016/j.actamat.2011.10.059,1.208545515351878,0.3234049570225796,-0.8851405583292984,0.8851405583292984,3.348610606076327,1.3818248172817984,0.4126561669411082,medium,0.1230298157163126,0.2043107932668608,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1016_j.actamat.2019.01.013__sample_83822,unknown,n,(Hf0.25Zr0.25Ti0.5)0.995Nb0.005NiSn,10.1016/j.actamat.2019.01.013,-0.0537403639341315,0.831349180744122,0.8850895446782535,0.8850895446782535,0.947678125982991,2.296414929938763,2.4232013665576355,medium,0.4544625042677571,0.7215215723407161,0.9865,0.7441003476997774,unknown,no,large_over_prediction,selected model primary split test residual
10.1021_acsenergylett.6b00671__sample_31746,unknown,p,Sn0.91Mg0.12Te(Cu2Te)0.01,10.1021/acsenergylett.6b00671,1.5670584391456563,0.682028369865037,-0.8850300692806193,0.8850300692806193,4.792529920667711,1.9778855496336858,0.41270176344733606,low,0.5224751575925914,0.8087439372079848,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1016_j.jallcom.2014.02.077__sample_15171,unknown,n,Pb1.04Se,10.1016/j.jallcom.2014.02.077,-0.7629171151993159,0.12152425192830495,0.8844413671276209,0.8844413671276209,0.4663041780520505,1.1292167512767752,2.4216312107560145,medium,0.4007011772521664,0.6879032773951216,,,unknown,no,large_over_prediction,selected model primary split test residual
10.1088_1757-899x_18_14_142006__sample_9653,unknown,n,Mg2SiSb0.03,10.1088/1757-899x/18/14/142006,-0.1277330687553801,0.7563982071982525,0.8841312759536326,0.8841312759536326,0.8800882708507949,2.130588445794544,2.4208804007067055,low,0.4531544230912731,,0.6135666,,unknown,no,large_over_prediction,selected model primary split test residual
10.1021_acs.jpcc.7b10839__sample_40434,unknown,p,Ge0.99Ag0.01Te,10.1021/acs.jpcc.7b10839,1.819750245441596,0.9356517763788355,-0.8840984690627605,0.8840984690627605,6.170317192577902,2.5488742124641717,0.41308641564328974,medium,0.2779537696596014,0.5205400177607392,0.02591463,0.0178215544214216,unknown,no,large_under_prediction,selected model primary split test residual
10.1039_c4ra06042c__sample_470,unknown,p,Pb0.4Mn0.04Sn0.56Te1,10.1039/c4ra06042c,1.1343358399838526,0.25148534460219674,-0.8828504953816558,0.8828504953816558,3.109107911865337,1.2859340540506936,0.4136022584301958,medium,0.3138021635000058,0.5593751005760756,0.8165899,0.0061781604319423,unknown,no,large_under_prediction,selected model primary split test residual
10.1016_j.scriptamat.2020.04.036__sample_31009,unknown,n,Ti2NiCoSn0.5Sb1.5,10.1016/j.scriptamat.2020.04.036,1.0812166537849988,0.20069090581327442,-0.8805257479717243,0.8805257479717243,2.948264386896774,1.222246924012099,0.41456489772227906,medium,0.069403197746012,0.0494737176163165,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1016_j.jallcom.2013.03.167__sample_29719,unknown,n,Bi2Te2.4,10.1016/j.jallcom.2013.03.167,-1.203298260559546,-0.32317814034638565,0.8801201202131603,0.8801201202131603,0.3002024313966596,0.7238448969013289,2.411189321597824,medium,0.1254481815942498,0.1947924690697829,0.4789506,0.4910157394819409,unknown,no,large_over_prediction,selected model primary split test residual
10.1016_j.materresbull.2019.01.010__sample_27931,unknown,p,Cu3Sb0.985Sn0.015Se4,10.1016/j.materresbull.2019.01.010,-1.3154796305198448,-0.43616938720222803,0.8793102433176168,0.8793102433176168,0.2683455856357262,0.6465082064437944,2.409237345612297,medium,0.0886465723954402,0.1554753243974735,,0.9418445505940456,unknown,no,large_over_prediction,selected model primary split test residual
10.1002_pssa.201127501__sample_16832,unknown,n,Ag0.8Pb18SbTe5Se15,10.1002/pssa.201127501,0.2812280865593068,-0.5977573279824318,-0.8789854145417386,0.8789854145417386,1.3247557284547016,0.5500438217709316,0.4152039579497011,medium,0.075501126752034,0.1306031599103219,,,unknown,no,large_under_prediction,selected model primary split test residual
10.1021_am4059167__sample_30712,unknown,n,Ag2Te,10.1021/am4059167,-1.583316335870378,-0.7046971165062417,0.8786192193641362,0.8786192193641362,0.2052931470129148,0.4942582542540644,2.407573079986791,low,0.3129790282610078,,,0.1442878469179921,unknown,no,large_over_prediction,selected model primary split test residual
10.1007_s11664-010-1202-8__sample_20903,unknown,p,(Ag0.8SbTe1.9)15(GeTe)85,10.1007/s11664-010-1202-8,0.8141639439375813,-0.06275981692934743,-0.8769237608669287,0.8769237608669287,2.2572876641830764,0.9391690191008236,0.4160608477168609,medium,0.0809801079367187,0.1627257747063498,1.337833,1.5469180517245769,unknown,no,large_under_prediction,selected model primary split test residual
10.1039_c4cp04875j__sample_82649,unknown,p,Ti0.26Sc0.04Zr0.35Hf0.35NiSn,10.1039/c4cp04875j,-0.0303210006751646,0.8451982679838114,0.875519268658976,0.875519268658976,0.9701340698697286,2.3284394237975405,2.40012127819633,low,0.3594515804363074,,,,unknown,no,large_over_prediction,selected model primary split test residual
