sample_key,material_system,n_or_p,composition,DOI,target_log_tau_eff_step18,pred_log_tau_eff_step19,residual_log_tau_eff_step19,abs_error_log_tau_eff_step19,target_tau_eff_step18,pred_tau_eff_step19,tau_eff_ratio_pred_true_step19,target_quality_step18,sigma_fit_log_rmse_step12,validation_sigma_log_rmse_step13,zt_obs_max_step14,zt_pred_max_step14,manual_review_status_step17,paper_checked_step17,residual_category_step19,residual_note_step19,additive_final_step17,structure_final_step17,manual_review_status_step17__rec,tau_eff_ml_problem_reason_step19,needs_manual_review_for_ml_step19
10.1063_1.4748152__sample_845,unknown,n,(TiO2)40.05(Ba8Ga16Ge30)59.95,10.1063/1.4748152,-1.0599116885439706,0.364189394426948,1.4241010829709184,1.4241010829709184,0.3464864076981467,1.439346792605777,4.154121952915719,low,0.4039357057791489,0.8498742548707773,,,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; low target quality; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.intermet.2010.01.008__sample_16528,unknown,p,Zn3.98Fe0.02Sb3,10.1016/j.intermet.2010.01.008,-0.5963796091411813,0.8271428486854047,1.423522457826586,1.423522457826586,0.5508021497691352,2.286775733242259,4.151718968781703,medium,0.1870317005963958,0.107122427311506,,,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1039_c4ta00539b__sample_13128,unknown,p,Yb9Mn2.2Zn2Sb9,10.1039/c4ta00539b,1.2751911664860889,-0.1446310989363013,-1.4198222654223902,1.4198222654223902,3.579385603270228,0.865341459621606,0.24175698165378037,medium,0.188166880008843,0.0877364815786612,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.physleta.2005.08.039__sample_7558,unknown,n,Nd0.025TiS2,10.1016/j.physleta.2005.08.039,-1.9120503921364431,-0.49340426031398027,1.4186461318224628,1.4186461318224628,0.1477770747955533,0.61054440029866,4.131523114416335,medium,0.1434174449976445,0.2513903170668484,,,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1103_physrevb.81.125205__sample_15092,unknown,n,La2.72Te4,10.1103/physrevb.81.125205,-1.891591349560652,-0.4756202121500216,1.4159711374106303,1.4159711374106303,0.1508315919649522,0.6214994753804802,4.120486081754638,medium,0.3421644270800003,0.4067881433837061,,,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1039_c8ee03162b__sample_39799,unknown,p,Sn0.7Ge0.3Te,10.1039/c8ee03162b,2.224437092992143,0.8085030504265678,-1.415934042565575,1.415934042565575,9.248275419363615,2.2445454991397478,0.24269881652099387,medium,0.1472027062486211,0.3272809677947874,0.4439359,0.0800392610200935,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.jallcom.2017.06.296__sample_2764,unknown,n,Pb0.97Sn0.03Te0.997I0.003,10.1016/j.jallcom.2017.06.296,0.8679558910060732,-0.5471132902353113,-1.4150691812413845,1.4150691812413845,2.382036730896998,0.5786177032349166,0.24290880813455293,low,0.5753416361939677,0.9909507898977596,0.4695652,0.584569124563068,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; low target quality; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1021_acsami.5b09327__sample_4840,unknown,n,Co0.9Ni0.07Fe0.03Sb3,10.1021/acsami.5b09327,-1.4534226057337918,-0.0391381242491149,1.414284481484677,1.414284481484677,0.2337688188198396,0.961617877225696,4.113542097189589,medium,0.234031510397788,0.4744648695630477,0.1024096,0.1136817216298412,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1039_c5ta06107e__sample_1748,unknown,n,Bi2Te2.5Se0.5,10.1039/c5ta06107e,0.8209647439363877,-0.5900718409578668,-1.4110365848942545,1.4110365848942545,2.2726913454352395,0.5542874627618415,0.2438903390357615,low,0.1874593758065166,,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; low target quality; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1007_s11664-016-5013-4__sample_2325,unknown,n,Ba7.7Yb0.3Ni0.1Zn0.54Ga13.8Ge31.56,10.1007/s11664-016-5013-4,-1.6410790958608314,-0.2308793097989239,1.4101997860619075,1.4101997860619075,0.1937708321293827,0.7938352683920872,4.096773800620495,medium,0.2317884027778511,0.4100454507690254,,,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.pnsc.2016.11.003__sample_14227,unknown,n,Mg2Si0.75Bi0.25,10.1016/j.pnsc.2016.11.003,1.8250310721948548,0.41765040218290056,-1.4073806700119542,1.4073806700119542,6.202987756554716,1.5183897558595107,0.2447836132281615,medium,0.3088512021567225,0.4563051590563607,0.4825106,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.3724_sp.j.1077.2010.00583__sample_5683,unknown,p,Ag2Te,10.3724/sp.j.1077.2010.00583,0.5745875785008623,-0.8314905631099536,-1.406078141610816,1.406078141610816,1.776397751194582,0.43539981150307483,0.24510265857422955,medium,0.1368483621970885,0.2049653192525089,0.6892413,0.8202753239253474,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1021_acsaem.1c02589__sample_46138,unknown,n,Pb0.98Sb0.02Te,10.1021/acsaem.1c02589,1.0189071936278316,-0.3852943551810305,-1.404201548808862,1.404201548808862,2.770165854362264,0.6802503715103064,0.24556304830596895,low,0.4958078490488278,0.9476107587857674,1.051197,2.261212022996633,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; low target quality; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.ceramint.2020.02.206__sample_32984,unknown,p,Ca3Co4O9,10.1016/j.ceramint.2020.02.206,-3.127290545685993,-1.7272497376022231,1.40004080808377,1.40004080808377,0.0438364092414362,0.17777265971603107,4.055365455161235,medium,0.4070284068943027,0.5611310702886562,0.06163925,,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1002_andp.201900551__sample_35495,unknown,n,(Ag0.02Sn0.98S)1.2(TiS2)2,10.1002/andp.201900551,-0.5404230048521851,-1.938432128607919,-1.3980091237557337,1.3980091237557337,0.5825017991647596,0.1439294358098468,0.24708839700791482,low,0.7797833327166726,0.8018672743074686,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; low target quality; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1007_s11664-011-1715-9__sample_344,unknown,n,Pb1Te1,10.1007/s11664-011-1715-9,-0.8703976008324943,0.5275460440365598,1.397943644869054,1.397943644869054,0.4187850068737706,1.6947683147667032,4.0468696036139065,low,0.3064337733040128,,,,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; low target quality; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1039_c8tc05148h__sample_41687,unknown,n,ZnOC0.065,10.1039/c8tc05148h,-2.344624682909481,-3.7425650049474477,-1.3979403220379667,1.3979403220379667,0.0958831819750395,0.02369325181457825,0.2471053976989012,medium,0.1437592414505314,0.2841548138323841,0.009133279,0.0076813989313954,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1007_s11664-016-4824-7__sample_6473,unknown,p,Yb1Zn2Sb2,10.1007/s11664-016-4824-7,1.269703890473713,-0.12784411830455902,-1.3975480087782721,1.3975480087782721,3.559798316083989,0.8799905428715038,0.24720235944140537,medium,0.0994732159186671,0.2072859263999174,0.3238346,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1063_1.4928168__sample_13017,unknown,n,Zr2HfNi2.7Cu0.3Sb4,10.1063/1.4928168,0.4020719602851759,-0.995019342745829,-1.3970913030310048,1.3970913030310048,1.494918903596197,0.3697162931466082,0.24731528396437674,medium,0.202760091641662,0.2954038492379365,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1021_acsaem.9b02168__sample_34397,unknown,p,Fe2Yb14MgSb11,10.1021/acsaem.9b02168,0.1868335669110836,1.5834065870076826,1.396573020096599,1.396573020096599,1.2054266454737874,4.871522843123187,4.041326663397636,medium,0.1708947501926858,0.1334956835083343,,,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.jallcom.2016.02.123__sample_7262,unknown,p,(Bi0.2Sb0.8)2Te3(PbTe)0.3,10.1016/j.jallcom.2016.02.123,1.9545803119321927,0.5585672879411729,-1.3960130239910198,1.3960130239910198,7.060955003200531,1.7481660866071635,0.2475821026780045,medium,0.1524663528101888,0.2804894168190522,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1039_c8ta08238c__sample_40607,unknown,p,(Bi0.5Sb1.5Te3)97.73(Sb2O3)2.27,10.1039/c8ta08238c,0.3727706757774829,-1.0225893462188107,-1.3953600219962936,1.3953600219962936,1.4517513798998618,0.3596624428284661,0.2477438270823443,medium,0.0966443763886252,0.1187651705805704,1.206727,1.152604094571554,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1007_s11664-016-4865-y__sample_2341,unknown,n,Sr7.89Ga15.10Sn0.46Ge30.42,10.1007/s11664-016-4865-y,0.2377874208432744,-1.156985876363006,-1.3947732972062805,1.3947732972062805,1.2684395203589582,0.31443249242383475,0.24788922717801545,medium,0.1338418687179083,0.2876225622355847,0.8899944,1.2798349104160218,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1007_s11664-018-6831-3__sample_40270,unknown,n,Sr0.98Ti0.8Nb0.2O3,10.1007/s11664-018-6831-3,-0.6407082687637715,-2.0349645206292166,-1.394256251865445,1.394256251865445,0.5269190915152162,0.1306851190475683,0.24801743028852546,medium,0.4710337346218829,0.3609616817590885,0.004545856,0.1322848087313793,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.jallcom.2016.06.172__sample_2652,unknown,p,Pb0.392Sr0.588Na0.02Te,10.1016/j.jallcom.2016.06.172,-1.2516144067238897,0.1423890514845759,1.3940034582084655,1.3940034582084655,0.2860426347489004,1.1530251474321291,4.03095555473505,medium,0.2904605264500778,0.3621085421220378,0.04774551,1.1013739084079792,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.intermet.2015.02.004__sample_22796,unknown,p,Ti49.6Ni50.4,10.1016/j.intermet.2015.02.004,3.8497642595142727,2.457232273912078,-1.3925319856021945,1.3925319856021945,46.98198636971095,11.672460617624827,0.24844544727785292,medium,0.3353425121049235,0.4867451366957009,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1039_c8ee03162b__sample_39797,unknown,p,Sn0.9Ge0.1Te,10.1039/c8ee03162b,2.2003247745257,0.8085030504265678,-1.3918217240991324,1.3918217240991324,9.027945069936772,2.2445454991397478,0.24862197119631652,medium,0.2236478822772434,0.4663884273094443,,0.2130057708185404,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.actamat.2015.11.022__sample_12078,unknown,n,HfNiSn,10.1016/j.actamat.2015.11.022,-0.2693637987787247,1.1221816246097616,1.3915454233884863,1.3915454233884863,0.7638653118259005,3.071547863520313,4.02105949303845,medium,0.3330408046960176,0.5908879373953068,,,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.jallcom.2016.02.123__sample_7265,unknown,p,(Bi0.2Sb0.8)2Te3(PbTe)0.04,10.1016/j.jallcom.2016.02.123,1.9490231305182373,0.5585672879411729,-1.3904558425770643,1.3904558425770643,7.021824822750064,1.7481660866071635,0.24896179137697466,medium,0.1609576449377218,0.3042509564940359,0.3513901,0.5170943399150285,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1063_1.1427141__sample_5830,unknown,p,CeFe4P12,10.1063/1.1427141,-2.844425437294429,-1.4539948656048451,1.3904305716895837,1.3904305716895837,0.0581676781189529,0.23363508057589039,4.016579105978868,medium,0.2834795750479619,0.3884726325885244,,,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.actamat.2015.09.033__sample_13337,unknown,p,MgAg0.97Sb0.9925,10.1016/j.actamat.2015.09.033,0.1341888301248598,-1.2550179702166548,-1.3892068003415146,1.3892068003415146,1.1436087470397012,0.28507072539572725,0.24927294945377926,medium,0.3410062027988994,0.6379704486361998,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.intermet.2014.06.014__sample_13139,unknown,p,Cu2Cd0.5Zn0.5SnSe4,10.1016/j.intermet.2014.06.014,-2.955029751105604,-1.5696940109599482,1.3853357401456559,1.3853357401456559,0.0520771112012831,0.2081088516432124,3.996167353424261,low,0.1418306636179342,,0.1354296,0.1612125955226229,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; low target quality; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1063_1.3544479__sample_16816,unknown,p,(Zn0.99Bi0.01)4Sb3,10.1063/1.3544479,-0.6805605679025993,0.7026317792500046,1.383192347152604,1.383192347152604,0.5063330787246298,2.0190594400720263,3.987611169228182,medium,0.293996427059687,0.3100304157525547,,,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1039_c8ta01463a__sample_45798,unknown,n,(Zn0.993Al0.007O)96.65(ZrO2)3.35,10.1039/c8ta01463a,-1.1717427688038278,0.20746641248055694,1.3792091812843847,1.3792091812843847,0.3098265144987469,1.2305563848094756,3.9717594435077075,low,0.4174414690034328,0.8691988098897526,0.1080193,,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; low target quality; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.nanoen.2015.05.032__sample_6382,unknown,p,Bi0.5Sb1.5Te3,10.1016/j.nanoen.2015.05.032,0.9605268677081412,-0.4173742750322476,-1.3779011427403889,1.3779011427403889,2.6130728545119664,0.6587743110207169,0.2521071350472368,low,0.1970736507329719,,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; low target quality; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.jmat.2019.01.008__sample_41035,unknown,p,AgCuTe,10.1016/j.jmat.2019.01.008,0.345495233636074,-1.0315956593346471,-1.377090892970721,1.377090892970721,1.4126893577480126,0.35643775333117544,0.2523114875724538,low,0.1245722853203385,,1.340882,1.58159151644849,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; low target quality; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1039_c3ta00844d__sample_13122,unknown,p,Ca5Ga1.7Zn0.3Sb6,10.1039/c3ta00844d,0.4508856660061245,-0.9246156276228952,-1.3755012936290196,1.3755012936290196,1.5697018015568691,0.39668386409509,0.2527128806895992,medium,0.1297073167934903,0.1695675770531344,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1143_jjap.45.8740__sample_10972,unknown,n,Nb0.99Ti0.01CoSn,10.1143/jjap.45.8740,-0.6413321169634881,0.7294133057113165,1.3707454226748046,1.3707454226748046,0.5265904765021779,2.0738635267951535,3.938285288732479,medium,0.0702570011705325,0.0906889064633374,,,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.jallcom.2017.06.296__sample_2751,unknown,n,PbTe0.9982I0.0018,10.1016/j.jallcom.2017.06.296,-1.1654374167602757,0.201967999884602,1.3674054166448777,1.3674054166448777,0.3117862516686286,1.223808845460477,3.9251533347312586,medium,0.3078264693459752,0.0605307111434595,0.5375,0.5354093109500914,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1039_c8ta08238c__sample_40608,unknown,p,(Bi0.5Sb1.5Te3)95.52(Sb2O3)4.48,10.1039/c8ta08238c,0.34379338588245,-1.0225893462188107,-1.3663827321012607,1.3663827321012607,1.4102872201539678,0.3596624428284661,0.25502779695415523,medium,0.1113826623460145,0.1568622265549723,1.361749,1.3008678050825038,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1039_c9ta14068a__sample_36256,unknown,p,Cu3.8Ge3Se5,10.1039/c9ta14068a,-1.5081654459575418,-0.14537312421963314,1.3627923217379085,1.3627923217379085,0.2213156212259411,0.8646995925501004,3.9070879306225237,medium,0.2399625792592134,0.4410260327788941,,,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1039_c8ta08238c__sample_40609,unknown,p,(Bi0.5Sb1.5Te3)91.26(Sb2O3)8.74,10.1039/c8ta08238c,0.3397927291437439,-1.0225893462188107,-1.3623820753625546,1.3623820753625546,1.4046564160505406,0.3596624428284661,0.2560501192453352,medium,0.1179312666022673,0.1706886638224456,1.52305,1.4480869948882271,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1007_s11664-011-1890-8__sample_4067,unknown,p,CeFe3.8Co0.2Sb12,10.1007/s11664-011-1890-8,1.324639950247111,-0.03558528586191312,-1.3602252361090241,1.3602252361090241,3.760831024920256,0.965040426415656,0.25660297418869504,medium,0.0846548879474789,0.068710436372997,0.8787468,0.8331338903846828,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1109_ict.2002.1190285__sample_29733,unknown,n,(TiB2)9.7(ZnO)90.3,10.1109/ict.2002.1190285,-0.8733610082753879,-2.2303896961313674,-1.3570286878559794,1.3570286878559794,0.417545813292031,0.10748653488629754,0.2574245303499705,medium,0.0551964842133657,0.0619438839191671,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1007_s11664-012-1985-x__sample_8522,unknown,p,Ag0.005Mg2Sn,10.1007/s11664-012-1985-x,0.4278780352490316,-0.9290376218767875,-1.3569156571258192,1.3569156571258192,1.5339989757546275,0.3949336030017528,0.25745362887708007,low,0.1956063095925869,,0.05403727,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; low target quality; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1021_acs.chemmater.7b02685__sample_82469,unknown,n,(TiNiSn)0.9(MnNiSb)0.1,10.1021/acs.chemmater.7b02685,1.5275963311901917,0.1712150642632391,-1.3563812669269526,1.3563812669269526,4.607089585075148,1.1867459482216205,0.25759124634045144,medium,0.108301978074948,0.200303210647985,0.5615,0.2458787343672147,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.nanoen.2015.05.032__sample_6377,unknown,p,Bi0.5Sb1.5Te3,10.1016/j.nanoen.2015.05.032,0.9367709001222632,-0.4173742750322476,-1.3541451751545108,1.3541451751545108,2.5517283148633494,0.6587743110207169,0.2581678884791447,low,0.2418012803948112,,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; low target quality; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1103_physrevb.85.165127__sample_1195,unknown,n,Ba8Cu3.6Si42.4,10.1103/physrevb.85.165127,1.8541049184651188,0.5011135346989589,-1.35299138376616,1.35299138376616,6.385979719197971,1.6505582015973013,0.258465932272738,medium,0.0949909451447505,0.1023433007744678,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1007_s11664-016-4865-y__sample_2342,unknown,n,Sr7.86Ga15.09Sn0.48Ge30.49,10.1007/s11664-016-4865-y,0.1955884841841035,-1.156985876363006,-1.3525743605471097,1.3525743605471097,1.216026388264716,0.31443249242383475,0.25857374104564756,medium,0.1450626720543391,0.3013940294228752,0.7793969,1.3243964239884936,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1002_andp.201900551__sample_35496,unknown,n,(Ag0.04Sn0.96S)1.2(TiS2)2,10.1002/andp.201900551,-0.5863843350858643,-1.938432128607919,-1.3520477935220545,1.3520477935220545,0.5563351741891628,0.1439294358098468,0.25870993330525693,low,0.7843230520586356,0.805606910227402,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; low target quality; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1063_1.4938474__sample_19906,unknown,n,Fe0.85Co0.15Ga2.65Ge0.35,10.1063/1.4938474,0.4217794772984393,-0.9290368965982285,-1.3508163738966679,1.3508163738966679,1.5246722627615696,0.39493388943873114,0.2590287100280852,medium,0.1293079185288248,0.2255934404211408,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.2320_matertrans.47.1445__sample_11930,unknown,n,Ti0.75(Zr0.75Hf0.25)0.25CoSb,10.2320/matertrans.47.1445,-1.5953373437443883,-0.24551682190621515,1.3498205218381731,1.3498205218381731,0.2028400901240491,0.7823001239045069,3.8567332691781124,medium,0.3901889382687574,0.7951279022531363,,,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1021_jacs.8b09029__sample_45133,unknown,n,PbTe,10.1021/jacs.8b09029,0.5904161846400235,-0.7589694067725851,-1.3493855914126085,1.3493855914126085,1.804739363922908,0.4681486493071102,0.25939958902958127,low,0.5171123245731882,0.95381301008376,1.006077,2.0996354631336165,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; low target quality; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.jallcom.2018.08.291__sample_41605,unknown,p,Cu2Se0.98I0.02,10.1016/j.jallcom.2018.08.291,0.2504662958341492,-1.09846968997272,-1.3489359858068692,1.3489359858068692,1.2846242920061666,0.3333808696210223,0.2595162427610562,medium,0.2074223579788852,0.4357671478740259,0.6961023,1.139015034301349,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.matlet.2011.08.031__sample_9224,unknown,n,Mg2Si0.58Sn0.4125Bi0.0075,10.1016/j.matlet.2011.08.031,-1.1056788991102255,0.2416764472161835,1.347355346326409,1.347355346326409,0.3309860997796703,1.2733821198263762,3.847237454001956,medium,0.0886815437041439,0.0951723967465124,0.5897959,,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1103_physrevb.80.125205__sample_1150,unknown,n,Ba15.44Ga29.23Ge55.33,10.1103/physrevb.80.125205,-0.9805071358408644,0.364189394426948,1.3446965302678122,1.3446965302678122,0.3751208133960632,1.439346792605777,3.837021943877249,medium,0.2717794228791451,0.5378257913772748,,,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1021_acsnano.1c03120__sample_44820,unknown,p,Cu2SnSe2.5S0.5,10.1021/acsnano.1c03120,-1.6169137318313438,-0.27413314887658524,1.3427805829547586,1.3427805829547586,0.198510411007185,0.7602308446387507,3.829677450072049,medium,0.2028670068742115,0.3979564338256339,,,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_s0925-8388_01_00926-4__sample_7905,unknown,n,La2Ca0.1S3,10.1016/s0925-8388(01)00926-4,0.1006956043139915,-1.2419223804130464,-1.3426179847270379,1.3426179847270379,1.105939947172929,0.2888284457605717,0.26116105716127946,medium,0.3234134659236481,0.564987056877443,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1063_1.3133145__sample_32535,unknown,n,Bi74Te26,10.1063/1.3133145,1.0188829952067715,-0.32317814034638565,-1.342061135553157,1.342061135553157,2.770098821533562,0.7238448969013289,0.26130652497826745,medium,0.0561418091794321,0.0190693048139865,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
