sample_key,DOI,doi_url,paper_title,sample_id,composition,material_system,n_or_p,n_rows_step22,n_pf_eval_rows_step22,n_zt_obs_eval_rows_step22,n_zt_calc_eval_rows_step22,sigma_fitting_log_rmse_step22,sigma_ML_log_rmse_step22,sigma_log_rmse_gap_ML_minus_fitting_step22,pf_fitting_mape_step22,pf_ML_mape_step22,pf_mape_gap_ML_minus_fitting_step22,zt_obs_fitting_mape_step22,zt_obs_ML_mape_step22,zt_obs_mape_gap_ML_minus_fitting_step22,zt_calc_fitting_mape_step22,zt_calc_ML_mape_step22,zt_calc_mape_gap_ML_minus_fitting_step22,zt_obs_max_step22,zt_pred_fitting_max_step22,zt_pred_ML_max_step22,zt_calc_from_obs_max_step22,sintering_method,sintering_checked,record_checked,comparison_category_step22,comparison_note_step22
10.1002_adma.201501030__sample_42636,10.1002/adma.201501030,https://doi.org/10.1002/adma.201501030,,42636,Cu2S0.54Te0.46,unknown,p,15,2,0,1,0.2524887894479842,0.9284164447527212,0.6759276553047371,0.4629397867755444,2.2260081047253375,1.763068317949793,,,,0.7831902416484134,3.357193099683425,2.5740028580350116,0.8479532,0.1222872545188318,0.2988066943861961,0.0685777948211444,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1002_adma.201501970__sample_6417,10.1002/adma.201501970,https://doi.org/10.1002/adma.201501970,,6417,Na2.19Ga2.19Sn3.81,unknown,n,50,13,0,5,0.07648786785629022,1.9709656977379755,1.8944778298816853,0.0797480776584066,6.3526249316352805,6.272876853976874,,,,0.11930680717790096,6.6887410829287814,6.56943427575088,,1.218272164774711,8.731302798093187,1.196237494478724,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1002_adma.201705942__sample_31967,10.1002/adma.201705942,https://doi.org/10.1002/adma.201705942,,31967,GeTe,unknown,p,12,10,5,8,0.3917866455198375,1.0220136337961425,0.630226988276305,0.4147566089049869,0.5643650314299651,0.1496084225249782,0.4203431696314176,0.5235614962080226,0.10321832657660501,0.4124299660033297,0.5579887160176727,0.14555875001434304,0.9395894,1.65776918924827,0.6450269881773836,0.9098048069389234,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate
10.1002_adma.201705942__sample_31968,10.1002/adma.201705942,https://doi.org/10.1002/adma.201705942,,31968,Ge0.95Sb0.05Te,unknown,p,12,9,6,7,0.25313928919910184,0.762426329826682,0.5092870406275802,0.21514537131278022,0.4815327257983511,0.2663873544855709,0.21546367022182064,0.5270606958972813,0.31159702567546066,0.2078567866489953,0.5060819370564547,0.29822515040745934,1.397067,1.815458348744785,0.8844067198439876,1.2992880403154785,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate
10.1002_adma.201705942__sample_31969,10.1002/adma.201705942,https://doi.org/10.1002/adma.201705942,,31969,Ge0.9Sb0.1Te,unknown,p,12,7,5,7,0.13226527278324907,0.16118014771318057,0.0289148749299315,0.1311128102645637,0.15728874338260448,0.026175933118040784,0.16144031437044207,0.164833511574937,0.0033931972044949354,0.13111281026456742,0.15728874338260215,0.026175933118034733,1.725513,1.6180158083914955,1.4756327306193575,1.6864853380328115,unknown,no,no,ML_close_to_fitting,primary DOI test sample aggregate
10.1002_adma.201705942__sample_31970,10.1002/adma.201705942,https://doi.org/10.1002/adma.201705942,,31970,Ge0.88Sb0.12Te,unknown,p,12,10,9,10,0.5026115081444255,0.7521282891891411,0.24951678104471564,0.5186845544250851,0.9929749445671907,0.4742903901421056,0.46698826054102965,0.9806255302639388,0.5136372697229092,0.5186845544250624,0.9929749445671593,0.47429039014209684,1.53783,0.9552443002942465,1.671541313103898,1.5409190210230352,unknown,no,no,ML_much_worse,primary DOI test sample aggregate
10.1002_adma.201705942__sample_31971,10.1002/adma.201705942,https://doi.org/10.1002/adma.201705942,,31971,Ge0.895Sb0.1In0.005Te,unknown,p,12,10,10,10,0.25148999782710296,0.3060378399031113,0.054547842076008324,0.21899173666506205,0.3344546438967161,0.11546290723165403,0.1906306932635084,0.29230848665784964,0.10167779339434124,0.21899173666506902,0.3344546438967257,0.11546290723165667,1.790029,1.5642273922196772,1.862244012654489,1.8367600511678648,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate
10.1002_adma.201705942__sample_31972,10.1002/adma.201705942,https://doi.org/10.1002/adma.201705942,,31972,Ge0.893Sb0.1In0.007Te,unknown,p,12,11,11,11,0.24533552568136788,0.38428534453204105,0.13894981885067317,0.22232463252928136,0.3676393266423338,0.14531469411305242,0.2114355597032625,0.3208021776505976,0.1093666179473351,0.2223246325292689,0.367639326642321,0.14531469411305212,1.989443,1.7335870773932274,2.3302429759677814,2.004517740307434,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate
10.1002_adma.201705942__sample_31973,10.1002/adma.201705942,https://doi.org/10.1002/adma.201705942,,31973,Ge0.89Sb0.1In0.01Te,unknown,p,12,7,6,7,0.4202325275867913,0.5373729786198536,0.11714045103306225,0.39247422819614014,0.5411344958071688,0.14866026761102863,0.35553079134664817,0.5650873546037661,0.20955656325711797,0.39247422819613453,0.5411344958071618,0.14866026761102724,2.276833,1.786887955007842,2.497773949566896,2.3232014023759406,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate
10.1002_adma.201705942__sample_31974,10.1002/adma.201705942,https://doi.org/10.1002/adma.201705942,,31974,Ge 0.888Sb0.1In0.012Te,unknown,p,12,11,11,11,0.4218587941723565,0.6902714087431505,0.268412614570794,0.40393908442330045,0.825651839107726,0.42171275468442554,0.31482190590036696,0.7758330305062142,0.46101112460584726,0.4039390844232713,0.8256518391076803,0.42171275468440894,2.042229,1.5596266671529255,2.6934070619486987,2.4068645028886566,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate
10.1002_aenm.201100272__sample_12790,10.1002/aenm.201100272,https://doi.org/10.1002/aenm.201100272,,12790,InSb,unknown,n,6,0,0,0,0.295568591221714,0.3800583218283722,0.08448973060665815,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1002_aenm.201601450__sample_3187,10.1002/aenm.201601450,https://doi.org/10.1002/aenm.201601450,,3187,PbTeNa0.02(SrTe)0.04,unknown,p,13,2,1,2,0.2988930403308747,1.0202547898733398,0.7213617495424651,0.34072935304014706,0.49453540867454393,0.15380605563439687,0.1579948296722586,0.5634276358535236,0.405432806181265,0.3407293530401386,0.4945354086745182,0.15380605563437955,1.823886,3.0491196262768496,1.1495399890393785,2.041020150709405,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate
10.1002_aenm.201601450__sample_3188,10.1002/aenm.201601450,https://doi.org/10.1002/aenm.201601450,,3188,PbTe0.95Se0.05TeNa0.02(SrTe)0.04,unknown,p,13,4,0,0,0.3085311643179142,0.6972690864566055,0.38873792213869124,0.28166390633994426,0.5339026130016753,0.25223870666173104,,,,,,,1.088933,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1002_aenm.201601450__sample_3189,10.1002/aenm.201601450,https://doi.org/10.1002/aenm.201601450,,3189,PbTe0.85Se0.15TeNa0.02(SrTe)0.04,unknown,p,14,4,0,1,0.3230150717931698,0.6985261852826602,0.3755111134894904,0.39417350029741693,0.37334395258426395,-0.020829547713152985,,,,0.46003322924838963,0.7093403419596925,0.2493071127113029,2.059395,0.0773481319785295,0.0416358613320631,0.1432460961826674,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1002_aenm.201601450__sample_3190,10.1002/aenm.201601450,https://doi.org/10.1002/aenm.201601450,,3190,PbTe0.75Se0.25TeNa0.02(SrTe)0.04,unknown,p,14,4,2,2,0.32799039264643615,0.7122090827496532,0.3842186901032171,0.3675887601805662,0.31472268662968506,-0.05286607355088113,0.33371567227790006,0.2912278147779818,-0.042487857499918236,0.30590199492807807,0.30600874693920027,0.000106752011122202,2.064717,3.2112954216055254,1.706568289384662,1.9978826132840823,unknown,no,no,ML_close_to_fitting,primary DOI test sample aggregate
10.1002_aenm.201601450__sample_3191,10.1002/aenm.201601450,https://doi.org/10.1002/aenm.201601450,,3191,PbTe0.65Se0.35TeNa0.02(SrTe)0.04,unknown,p,14,1,0,0,0.26956209430282335,0.6420167309680596,0.3724546366652362,0.24203851858262457,0.3064493187539403,0.06441080017131576,,,,,,,1.955358,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1002_aenm.201601450__sample_3192,10.1002/aenm.201601450,https://doi.org/10.1002/aenm.201601450,,3192,PbTe0.85Se0.15Na0.02,unknown,p,37,7,0,3,0.3085677181925513,1.3412483370961235,1.0326806189035722,0.2828818286097424,0.7508103514891236,0.46792852287938114,,,,0.3482587513427556,0.6954944502147401,0.3472356988719845,1.19941,2.8540751287028825,0.7737368746761728,1.7441660386903015,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1002_aenm.201601450__sample_3193,10.1002/aenm.201601450,https://doi.org/10.1002/aenm.201601450,,3193,PbTeNa0.02(SrTe)0.04,unknown,p,35,8,2,3,0.24265502551132995,0.8784949284109455,0.6358399028996156,0.19735967368819038,0.5441711828328386,0.3468115091446482,0.19027015056835483,0.5934397688458954,0.4031696182775406,0.21407988575554046,0.6097129067697518,0.3956330210142113,1.98222,1.03266208571589,0.4438904921756331,0.8728742511201394,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate
10.1002_aenm.201601450__sample_3194,10.1002/aenm.201601450,https://doi.org/10.1002/aenm.201601450,,3194,PbTe0.85Se0.15Na0.02,unknown,p,14,3,1,1,0.40566473722624946,1.0993584035531105,0.6936936663268611,0.22146417912504712,0.6143876216756643,0.3929234425506172,0.2753126691767213,0.7391449553998316,0.4638322862231103,0.21028655032783536,0.7157384593690097,0.5054519090411743,1.712166,0.4333909967632904,0.1560013856756223,0.5487952585120652,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate
10.1002_aenm.201601450__sample_3195,10.1002/aenm.201601450,https://doi.org/10.1002/aenm.201601450,,3195,PbTe0.85Se0.15Na0.02(SrTe)0.01,unknown,p,14,5,1,1,0.4134540816177534,1.05651851512474,0.6430644335069866,0.2445430987095675,0.5643749597043499,0.31983186099478245,0.10314257606348796,0.6607836371225475,0.5576410610590595,0.00036097601174561885,0.6219087840971406,0.6215478080853949,0.836581,0.7502938805742312,0.2837819640723821,0.7505648164682365,unknown,no,no,ML_much_worse,primary DOI test sample aggregate
10.1002_aenm.201601450__sample_3196,10.1002/aenm.201601450,https://doi.org/10.1002/aenm.201601450,,3196,PbTe0.85Se0.15Na0.02(SrTe)0.02,unknown,p,14,3,0,0,0.3827194141918741,1.057262841081329,0.6745434268894548,0.2714568595979827,0.6457983266669626,0.37434146706897986,,,,,,,0.9126018,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1002_aenm.201601450__sample_3197,10.1002/aenm.201601450,https://doi.org/10.1002/aenm.201601450,,3197,PbTe0.85Se0.15Na0.02(SrTe)0.03,unknown,p,14,1,0,0,0.38887350390258313,1.0264324092258907,0.6375589053233076,0.44353214822459675,0.4416801442326445,-0.0018520039919522335,,,,,,,0.4484328,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1002_aenm.201601450__sample_3198,10.1002/aenm.201601450,https://doi.org/10.1002/aenm.201601450,,3198,PbTe0.85Se0.15Na0.02(SrTe)0.04,unknown,p,14,4,1,1,0.39854613434851754,1.0193828859555722,0.6208367516070548,0.2231150862873969,0.6565299350399526,0.4334148487525557,0.27100278957628204,0.7147330060717442,0.4437302164954621,0.23617364393884993,0.7011038651984824,0.4649302212596325,2.226909,0.5192136831800847,0.2031757110855217,0.6797535579389168,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate
10.1002_aenm.201601450__sample_3199,10.1002/aenm.201601450,https://doi.org/10.1002/aenm.201601450,,3199,PbTe0.85Se0.15Na0.02(SrTe)0.05,unknown,p,14,3,2,2,0.42170319562244224,0.9173985312813043,0.4956953356588621,0.341978818556312,0.708655563870801,0.36667674531448896,0.21248072971985563,0.6439822143736178,0.43150148465376215,0.2916867587809582,0.6863883296080595,0.39470157082710133,1.602461,1.169894373713014,0.5179806155971775,1.2886301524916477,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate
10.1002_aenm.201701313__sample_31573,10.1002/aenm.201701313,https://doi.org/10.1002/aenm.201701313,,31573,(Nb0.64Ta0.36)0.8Ti0.2FeSb,unknown,p,14,2,0,0,0.2067314713540225,0.9395370592354119,0.7328055878813894,0.3018155606317887,0.5656184342992017,0.26380287366741295,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1002_andp.201900551__sample_35494,10.1002/andp.201900551,https://doi.org/10.1002/andp.201900551,,35494,(SnS)1.2(TiS2)2,unknown,n,18,0,0,0,0.7994160696801921,1.0702400284938314,0.2708239588136393,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1002_andp.201900551__sample_35495,10.1002/andp.201900551,https://doi.org/10.1002/andp.201900551,,35495,(Ag0.02Sn0.98S)1.2(TiS2)2,unknown,n,18,0,0,0,0.7797833327166726,0.8572881673061975,0.07750483458952495,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1002_andp.201900551__sample_35496,10.1002/andp.201900551,https://doi.org/10.1002/andp.201900551,,35496,(Ag0.04Sn0.96S)1.2(TiS2)2,unknown,n,18,0,0,0,0.7843230520586356,0.8814188708934395,0.0970958188348039,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1002_anie.201402026__sample_30769,10.1002/anie.201402026,https://doi.org/10.1002/anie.201402026,,30769,Bi0.5Sb1.5Te3,unknown,p,14,11,8,11,0.2061669431903912,0.364665536283117,0.1584985930927258,0.19034019070053232,0.3877516538559835,0.19741146315545116,0.29812523763744514,0.6396525240591727,0.3415272864217276,0.19034019070053398,0.3877516538559807,0.19741146315544672,1.155275,1.0158272906201875,1.372310578889082,1.3619190600177506,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate
10.1002_anie.201402026__sample_30770,10.1002/anie.201402026,https://doi.org/10.1002/anie.201402026,,30770,Bi0.53Sb1.5Te3,unknown,p,14,9,8,9,0.11504988931928402,0.1175448767338275,0.002494987414543487,0.09265065479789154,0.0930900507346568,0.0004393959367652578,0.16893479348497034,0.15896330399936792,-0.00997148948560242,0.09265065479789455,0.09309005073465929,0.00043939593676473043,1.208062,1.301246768537643,1.270274481985099,1.4949682954858257,unknown,no,no,ML_close_to_fitting,primary DOI test sample aggregate
10.1002_anie.201402026__sample_30771,10.1002/anie.201402026,https://doi.org/10.1002/anie.201402026,,30771,Bi0.6Sb1.5Te3,unknown,p,14,9,8,8,0.22620396700572662,0.2292473866953875,0.0030434196896608756,0.20964054598714252,0.18979690392773005,-0.01984364205941247,0.24934688071095568,0.24023419511427008,-0.009112685596685599,0.21011241503594202,0.19329704615946267,-0.01681536887647936,1.17937,1.3902172676321298,1.3394100835402605,1.7369737886516925,unknown,no,no,ML_close_to_fitting,primary DOI test sample aggregate
10.1002_anie.201402026__sample_30772,10.1002/anie.201402026,https://doi.org/10.1002/anie.201402026,,30772,Bi0.67Sb1.5Te3,unknown,p,14,10,8,10,0.37411662142186614,0.3790411914316624,0.004924570009796292,0.4148423885426594,0.46600968200507403,0.05116729346241461,0.2406721889134116,0.24181818828295976,0.0011459993695481507,0.4148423885426256,0.4660096820050369,0.05116729346241128,0.9396308,1.2823360132263828,1.3628591475512,1.9639378665810543,unknown,no,no,ML_close_to_fitting,primary DOI test sample aggregate
10.1002_anie.201408431__sample_26814,10.1002/anie.201408431,https://doi.org/10.1002/anie.201408431,,26814,Si0.7Ge0.3(WSi2)0.02,unknown,n,19,0,0,0,0.2529409921428202,1.2791415774684107,1.0262005853255904,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1002_anie.201912909__sample_34051,10.1002/anie.201912909,https://doi.org/10.1002/anie.201912909,,34051,Mg3.5Sc0.04Sb1.97Te0.03,unknown,n,18,0,0,0,0.13324345824888686,0.5423201309432361,0.4090766726943492,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1002_anie.201912909__sample_34052,10.1002/anie.201912909,https://doi.org/10.1002/anie.201912909,,34052,Mg3.5Sc0.04Sb1.97Te0.03,unknown,n,18,0,0,0,0.15119209878257683,0.5376535257381183,0.3864614269555415,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1002_anie.201912909__sample_34053,10.1002/anie.201912909,https://doi.org/10.1002/anie.201912909,,34053,Mg3.5Sc0.04Sb1.97Te0.03,unknown,n,18,0,0,0,0.12044010480761859,0.5600200244310675,0.4395799196234489,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1002_anie.201912909__sample_34054,10.1002/anie.201912909,https://doi.org/10.1002/anie.201912909,,34054,Mg3.5Sc0.05Sb2,unknown,n,18,0,0,0,0.10144374513311727,1.5428928784019087,1.4414491332687915,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1002_anie.201912909__sample_34055,10.1002/anie.201912909,https://doi.org/10.1002/anie.201912909,,34055,Mg3.5Sb1.97Te0.03,unknown,n,18,0,0,0,0.09884008343516378,0.7590784532815112,0.6602383698463474,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1002_anie.201912909__sample_34056,10.1002/anie.201912909,https://doi.org/10.1002/anie.201912909,,34056,Mg3.5Sc0.04Sb2,unknown,n,36,0,0,0,0.24111033032015625,1.3762467913153904,1.1351364609952341,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1002_anie.201912909__sample_34057,10.1002/anie.201912909,https://doi.org/10.1002/anie.201912909,,34057,Mg3.5Sc0.06Sb2,unknown,n,18,0,0,0,0.09568367268929633,1.723604490493285,1.6279208178039888,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1002_anie.201912909__sample_34058,10.1002/anie.201912909,https://doi.org/10.1002/anie.201912909,,34058,Mg3.5Sc0.03Sb1.97Te0.03,unknown,n,18,0,0,0,0.08653509103256579,0.9985998682184913,0.9120647771859256,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1002_anie.201912909__sample_34059,10.1002/anie.201912909,https://doi.org/10.1002/anie.201912909,,34059,Mg3.5Sc0.05Sb1.97Te0.03,unknown,n,18,0,0,0,0.07935443226777798,0.918791433564162,0.8394370012963841,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1002_ejic.201100282__sample_6264,10.1002/ejic.201100282,https://doi.org/10.1002/ejic.201100282,,6264,YbCd2Sb2,unknown,p,8,6,4,4,0.11944994147031543,0.2993751623705721,0.17992522090025667,0.10230135747483804,0.3262133804387766,0.22391202296393858,0.06684840546705233,0.26888082397097224,0.2020324185039199,0.07020381584417651,0.2516444715451835,0.18144065570100698,0.7408764,0.654951096120062,0.8618430937638625,0.7599349624484651,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate
10.1002_ejic.201100282__sample_6265,10.1002/ejic.201100282,https://doi.org/10.1002/ejic.201100282,,6265,YbCd1.85Mn0.15Sb2,unknown,p,8,5,2,4,0.11730387845451211,1.14467474798769,1.0273708695331778,0.12672980300729975,2.2441535003807838,2.117423697373484,0.40093218619338505,0.8706161722934167,0.46968398610003165,0.08705086517932237,2.051726496809848,1.9646756316305254,1.146987,0.6559240518350802,2.0481523308060887,0.7623862315756752,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate
10.1002_ejic.201100282__sample_6266,10.1002/ejic.201100282,https://doi.org/10.1002/ejic.201100282,,6266,YbCd1.4Mn0.6Sb2,unknown,p,8,7,7,7,0.09450527413439828,2.0991731010854178,2.0046678269510196,0.07697515125802745,7.131517596499519,7.054542445241491,0.06104871209096787,7.069188542099807,7.008139830008839,0.07697515125802559,7.131517596498648,7.054542445240623,0.5360778,0.4663289463742433,3.79688387219576,0.5542427225041324,unknown,no,no,ML_much_worse,primary DOI test sample aggregate
10.1002_ejic.201100282__sample_6267,10.1002/ejic.201100282,https://doi.org/10.1002/ejic.201100282,,6267,YbCd0.5Mn1.5Sb2,unknown,p,8,7,6,6,0.2845798828921901,3.391990730127587,3.107410847235397,0.20060754666595154,31.45476682329221,31.254159276626257,0.9652864648660707,0.9588136182890316,-0.006472846577039171,0.19154022511528027,30.720256400165642,30.528716175050363,0.007570118,0.0005427696201257,0.0159420702544032,0.0006915796765644,unknown,no,no,ML_close_to_fitting,primary DOI test sample aggregate
10.1002_ejic.201100282__sample_6268,10.1002/ejic.201100282,https://doi.org/10.1002/ejic.201100282,,6268,YbCd1.95Mn0.05Sb2,unknown,p,8,6,2,5,0.09905025787725345,0.55307857206579,0.45402831418853656,0.0926251077529962,0.7598572842333516,0.6672321764803555,0.11497745755052576,0.8062134967560138,0.691236039205488,0.10634349191164191,0.7589222266705867,0.6525787347589448,0.6170125,0.6843826538286085,1.1792737772589048,0.7488185528275166,unknown,no,no,ML_much_worse,primary DOI test sample aggregate
10.1002_ejic.201100282__sample_6269,10.1002/ejic.201100282,https://doi.org/10.1002/ejic.201100282,,6269,YbCd1.8Mn0.2Sb2,unknown,p,8,5,2,3,0.09866588481826293,1.2810300103016854,1.1823641254834225,0.09962160654240305,2.625929536041702,2.526307929499299,0.05730520952045925,2.5895125015394678,2.5322072920190086,0.05658610159728584,2.4308639070306666,2.3742778054333806,0.955884,0.9018639413887348,3.2346899699360145,0.991572960589638,unknown,no,no,ML_much_worse,primary DOI test sample aggregate
10.1002_ejic.201100282__sample_6270,10.1002/ejic.201100282,https://doi.org/10.1002/ejic.201100282,,6270,YbCd1.2Mn0.8Sb2,unknown,p,8,6,5,5,0.09373626659445283,2.6455079118633833,2.5517716452689303,0.07756279647763288,12.929109852883942,12.851547056406309,0.059490497399314037,13.326333924333687,13.266843426934372,0.09253320362680564,12.893862718685318,12.801329515058512,0.1265396,0.1155570006362038,1.6255649041670983,0.1398968548750358,unknown,no,no,ML_much_worse,primary DOI test sample aggregate
10.1002_ejic.201100282__sample_6271,10.1002/ejic.201100282,https://doi.org/10.1002/ejic.201100282,,6271,YbMn2Sb2,unknown,n,8,8,1,1,0.40542807825786,2.3620553252203296,1.9566272469624697,0.34377043948777475,10.078151978910075,9.7343815394223,0.9956938471650025,0.9558741470988269,-0.039819700066175634,0.8215910887151608,17.666142031342762,16.844550942627603,0.01394612,1.5902277927419012e-05,0.0001629532446958,8.729883466127136e-06,unknown,no,no,ML_close_to_fitting,primary DOI test sample aggregate
10.1002_ejic.201100282__sample_6272,10.1002/ejic.201100282,https://doi.org/10.1002/ejic.201100282,,6272,YbCd1.9Mn0.1Sb2,unknown,p,8,8,2,8,0.14566857017215834,0.8943794640502158,0.7487108938780576,0.12474918983903865,1.4435237021715093,1.3187745123324706,0.22275804015971767,1.838479495246811,1.6157214550870935,0.12474918983899343,1.4435237021714198,1.3187745123324264,0.8866546,0.9592061832190064,2.3181927702001284,1.1505384514808068,unknown,no,no,ML_much_worse,primary DOI test sample aggregate
10.1002_ejic.201100282__sample_6273,10.1002/ejic.201100282,https://doi.org/10.1002/ejic.201100282,,6273,YbCd1.6Mn0.4Sb2,unknown,p,8,5,1,3,0.12714609163063784,1.6389018738887975,1.5117557822581595,0.06845498632854555,3.95777132461703,3.8893163382884843,0.12592575128894085,3.478877585652417,3.352951834363476,0.09180294782529519,3.7326494489048248,3.6408465010795297,0.7374636,0.644597942121753,3.30300918827454,0.8196558955222745,unknown,no,no,ML_much_worse,primary DOI test sample aggregate
10.1002_ejic.201100282__sample_6274,10.1002/ejic.201100282,https://doi.org/10.1002/ejic.201100282,,6274,YbCdMnSb2,unknown,p,8,6,3,5,0.1824380779143671,2.2649570872936917,2.0825190093793244,0.10604178042377177,8.41409131247918,8.308049532055408,0.2509325021899181,6.161156030287579,5.910223528097661,0.1055973920555184,8.177888402372608,8.07229101031709,0.03780636,0.0259469512368035,0.2480553045756666,0.0378105619782147,unknown,no,no,ML_much_worse,primary DOI test sample aggregate
10.1002_pssa.200723480__sample_26665,10.1002/pssa.200723480,https://doi.org/10.1002/pssa.200723480,,26665,YBa2Cu3O7,unknown,p,26,0,0,0,0.13738317357698906,2.245427785105498,2.1080446115285087,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1002_pssa.200723480__sample_26666,10.1002/pssa.200723480,https://doi.org/10.1002/pssa.200723480,,26666,YBa2Cu2.99Ag0.01O7,unknown,p,25,0,0,0,0.16060170592105685,2.495810927313171,2.335209221392114,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1002_pssa.200723480__sample_26667,10.1002/pssa.200723480,https://doi.org/10.1002/pssa.200723480,,26667,YBa2Cu2.98Ag0.02O7,unknown,p,26,0,0,0,0.11886038754656814,3.0165607844283575,2.897700396881789,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1002_pssa.200723480__sample_26668,10.1002/pssa.200723480,https://doi.org/10.1002/pssa.200723480,,26668,YBa2Cu2.95Ag0.05O7,unknown,p,25,0,0,0,0.14279659658046823,3.40061203255768,3.2578154359772116,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1002_pssa.201127501__sample_16829,10.1002/pssa.201127501,https://doi.org/10.1002/pssa.201127501,,16829,Ag0.8Pb18SbTe20,unknown,n,33,0,0,0,0.337804091127911,0.5986578469894872,0.2608537558615762,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
