sample_key,DOI,sample_id,composition,carrier_type_guess,seebeck_sign_class,seebeck_curve_count,electrical_conductivity_curve_count,electrical_resistivity_curve_count,thermal_conductivity_curve_count,zt_curve_count,is_relaxation_fit_candidate,is_accuracy_check_candidate,is_extended_transport_candidate,candidate_priority,zt_unit_check_status,missing_for_accuracy_check
10.1021_acs.chemmater.0c02317__sample_39300,10.1021/acs.chemmater.0c02317,39300,Sr1.01AgSb,p-type,positive,1,1,0,2,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.0c02317__sample_39301,10.1021/acs.chemmater.0c02317,39301,Sr1.02AgSb,p-type,positive,1,1,0,2,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.0c02317__sample_39302,10.1021/acs.chemmater.0c02317,39302,Sr1.03AgSb,p-type,positive,1,1,0,2,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.1c01318__sample_45926,10.1021/acs.chemmater.1c01318,45926,Ca3.20Yb1.65Pr0.15Al2Sb6,p-type,positive,1,1,0,2,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.1c01318__sample_45927,10.1021/acs.chemmater.1c01318,45927,Ca3.30Yb1.50Sm0.20Al2Sb6,p-type,positive,1,1,0,2,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.1c01318__sample_45928,10.1021/acs.chemmater.1c01318,45928,Ca3.46Yb1.35Pr0.19Al2Sb6,n-type,negative,1,1,0,2,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.1c01318__sample_45929,10.1021/acs.chemmater.1c01318,45929,Ca3.30Yb1.50Sm0.20Al2Sb6,n-type,negative,1,1,0,2,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.1c01387__sample_45486,10.1021/acs.chemmater.1c01387,45486,Bi2S3,n-type,negative,1,1,0,2,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.1c01387__sample_45487,10.1021/acs.chemmater.1c01387,45487,PbBi2S4,n-type,negative,1,1,0,2,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.1c01387__sample_45488,10.1021/acs.chemmater.1c01387,45488,Pb3Bi2S6,n-type,negative,1,1,0,2,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b02329__sample_12345,10.1021/acs.chemmater.5b02329,12345,(SnTe)10(AgBiTe2),p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b02329__sample_12346,10.1021/acs.chemmater.5b02329,12346,(SnTe)12(AgBiTe2),p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b02329__sample_12347,10.1021/acs.chemmater.5b02329,12347,(SnTe)12(AgBiTe2),p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b02329__sample_12348,10.1021/acs.chemmater.5b02329,12348,(SnTe)12(AgBiTe2),p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b02329__sample_12349,10.1021/acs.chemmater.5b02329,12349,(SnTe)16(AgBiTe2),p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b02329__sample_12350,10.1021/acs.chemmater.5b02329,12350,(SnTe)16(AgBiTe2),p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b02329__sample_12351,10.1021/acs.chemmater.5b02329,12351,(SnTe)16(AgBiTe2),p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b02329__sample_12352,10.1021/acs.chemmater.5b02329,12352,(SnTe)20(AgBiTe2),p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b02329__sample_12353,10.1021/acs.chemmater.5b02329,12353,(SnTe)20(AgBiTe2),p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b02329__sample_12354,10.1021/acs.chemmater.5b02329,12354,(SnTe)20(AgBiTe2),p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b02329__sample_12355,10.1021/acs.chemmater.5b02329,12355,(SnTe)25(AgBiTe2),p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b02329__sample_12356,10.1021/acs.chemmater.5b02329,12356,(SnTe)25(AgBiTe2),p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b02329__sample_12357,10.1021/acs.chemmater.5b02329,12357,(SnTe)25(AgBiTe2),p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b03434__sample_9799,10.1021/acs.chemmater.5b03434,9799,GeTe,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b03434__sample_9800,10.1021/acs.chemmater.5b03434,9800,Ge0.98Sb0.02Te,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b03434__sample_9801,10.1021/acs.chemmater.5b03434,9801,Ge0.95Sb0.05Te,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b03434__sample_9802,10.1021/acs.chemmater.5b03434,9802,Ge0.90Sb0.10Te,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b03708__sample_15836,10.1021/acs.chemmater.5b03708,15836,(SnTe)3,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b03708__sample_15837,10.1021/acs.chemmater.5b03708,15837,(SnTe)2.94(In2Te3)0.02,p-type,positive,1,2,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b03708__sample_15838,10.1021/acs.chemmater.5b03708,15838,(SnTe)2.88(In2Te3)0.04,p-type,positive,1,2,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b03708__sample_15839,10.1021/acs.chemmater.5b03708,15839,(SnTe)2.82(In2Te3)0.06,p-type,positive,1,2,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b03708__sample_15840,10.1021/acs.chemmater.5b03708,15840,(SnTe)2.76(In2Te3)0.08,p-type,positive,1,2,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b03708__sample_15841,10.1021/acs.chemmater.5b03708,15841,(SnTe)2.7(In2Te3)0.1,p-type,positive,1,2,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b03708__sample_15851,10.1021/acs.chemmater.5b03708,15851,(SnTe)2.88(In2Te3)0.04,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b03708__sample_15852,10.1021/acs.chemmater.5b03708,15852,(SnTe0.998I0.002)2.88(In2Te2.994I0.006)0.04,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b03708__sample_15853,10.1021/acs.chemmater.5b03708,15853,(SnTe0.996I0.004)2.88(In2Te2.988I0.012)0.04,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b03708__sample_15854,10.1021/acs.chemmater.5b03708,15854,(SnTe0.994I0.006)2.88(In2Te2.922I0.018)0.04,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b03708__sample_15855,10.1021/acs.chemmater.5b03708,15855,(SnTe0.992I0.008)2.88(In2Te2.976I0.024)0.04,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b03708__sample_15856,10.1021/acs.chemmater.5b03708,15856,(SnTe0.99I0.01)2.88(In2Te2.97I0.03)0.04,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b04239__sample_20032,10.1021/acs.chemmater.5b04239,20032,Na1.76Al1.76Sn4.24,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b04365__sample_275,10.1021/acs.chemmater.5b04365,275,Sn0.96Ca0.07Te1,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b04365__sample_279,10.1021/acs.chemmater.5b04365,279,Sn1Ca0.03Te1,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b04365__sample_330,10.1021/acs.chemmater.5b04365,330,Sn0.94Ca0.09Te1,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b04365__sample_397,10.1021/acs.chemmater.5b04365,397,Sn0.98Ca0.05Te1,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b04365__sample_400,10.1021/acs.chemmater.5b04365,400,Sn1.03Te1,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b04616__sample_28256,10.1021/acs.chemmater.5b04616,28256,SrTiO3,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b04616__sample_28257,10.1021/acs.chemmater.5b04616,28257,Sr0.425La0.05TiO3,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b04616__sample_28258,10.1021/acs.chemmater.5b04616,28258,Sr0.35La0.1TiO3,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b04616__sample_28260,10.1021/acs.chemmater.5b04616,28260,Sr0.525La0.15TiO3,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b04616__sample_28261,10.1021/acs.chemmater.5b04616,28261,Sr0.2375La0.175TiO3,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b04616__sample_28262,10.1021/acs.chemmater.5b04616,28262,Sr0.7La0.2TiO3,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b04616__sample_28263,10.1021/acs.chemmater.5b04616,28263,Sr0.05La0.05TiO3,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b04895__sample_15866,10.1021/acs.chemmater.5b04895,15866,Cr2Ge2Te6,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b04895__sample_15867,10.1021/acs.chemmater.5b04895,15867,Cr2Ge2Te6,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b04895__sample_15868,10.1021/acs.chemmater.5b04895,15868,Cr1.94Ge2Te6,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.5b04895__sample_15869,10.1021/acs.chemmater.5b04895,15869,Cr1.94Ge2Te6,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.6b01291__sample_20997,10.1021/acs.chemmater.6b01291,20997,BiCuSeO,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.6b01291__sample_20998,10.1021/acs.chemmater.6b01291,20998,Bi0.98Pb0.02CuSeO,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.6b01291__sample_20999,10.1021/acs.chemmater.6b01291,20999,Bi0.96Pb0.04CuSeO,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.6b01291__sample_21000,10.1021/acs.chemmater.6b01291,21000,Bi0.94Pb0.06CuSeO,p-type,positive,1,1,0,1,2,True,True,True,2,ok,complete
10.1021_acs.chemmater.6b01291__sample_21001,10.1021/acs.chemmater.6b01291,21001,Bi0.92Pb0.08CuSeO,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.6b01291__sample_21002,10.1021/acs.chemmater.6b01291,21002,Bi0.9Pb0.1CuSeO,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.6b02308__sample_9539,10.1021/acs.chemmater.6b02308,9539,Mg2.16(Si0.3Sn0.7)0.98Sb0.02,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.6b02308__sample_9540,10.1021/acs.chemmater.6b02308,9540,Mg2.16(Si0.28Ge0.02Sn0.7)0.98Sb0.02,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.6b02308__sample_9541,10.1021/acs.chemmater.6b02308,9541,Mg2.16(Si0.27Ge0.03Sn0.7)0.98Sb0.02,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.6b02308__sample_9542,10.1021/acs.chemmater.6b02308,9542,Mg2.16(Si0.26Ge0.04Sn0.7)0.98Sb0.02,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.6b02308__sample_9543,10.1021/acs.chemmater.6b02308,9543,Mg2.16(Si0.25Ge0.05Sn0.7)0.98Sb0.02,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.6b02308__sample_9544,10.1021/acs.chemmater.6b02308,9544,Mg2.16(Si0.3Ge0.02Sn0.68)0.98Sb0.02,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.6b02308__sample_9545,10.1021/acs.chemmater.6b02308,9545,Mg2.16(Si0.3Ge0.03Sn0.67)0.98Sb0.02,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.6b02308__sample_9547,10.1021/acs.chemmater.6b02308,9547,Mg2.16(Si0.3Ge0.05Sn0.65)0.98Sb0.02,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.6b02845__sample_44998,10.1021/acs.chemmater.6b02845,44998,Ag2Se,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.6b02845__sample_44999,10.1021/acs.chemmater.6b02845,44999,Au-Ag3AuSe2,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.6b02845__sample_45000,10.1021/acs.chemmater.6b02845,45000,Ag2Se,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.6b03293__sample_45016,10.1021/acs.chemmater.6b03293,45016,FeSb2Se4,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.6b03293__sample_45018,10.1021/acs.chemmater.6b03293,45018,FeSb1.95In0.05Se4,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.6b03293__sample_45021,10.1021/acs.chemmater.6b03293,45021,FeSb1.9In0.1Se4,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.6b03293__sample_45023,10.1021/acs.chemmater.6b03293,45023,FeSb1.875In0.125Se4,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.6b03293__sample_45025,10.1021/acs.chemmater.6b03293,45025,FeSb1.85In0.15Se4,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.6b03293__sample_45026,10.1021/acs.chemmater.6b03293,45026,FeSb1.8In0.2Se4,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.6b03293__sample_45028,10.1021/acs.chemmater.6b03293,45028,FeSb1.75In0.25Se4,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.6b03600__sample_42698,10.1021/acs.chemmater.6b03600,42698,SrTiO3,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.6b03600__sample_42699,10.1021/acs.chemmater.6b03600,42699,La0.15Sr0.775TiO3,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.6b03600__sample_42700,10.1021/acs.chemmater.6b03600,42700,La0.075Sm0.075Sr0.8TiO3,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.6b04076__sample_3084,10.1021/acs.chemmater.6b04076,3084,Sn1.03Te,p-type,positive,1,1,0,2,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.6b04076__sample_3085,10.1021/acs.chemmater.6b04076,3085,Sn1.01Ga0.02Te,p-type,positive,1,1,0,2,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.6b04076__sample_3086,10.1021/acs.chemmater.6b04076,3086,SnGa0.03Te,p-type,positive,1,1,0,2,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.6b04076__sample_3087,10.1021/acs.chemmater.6b04076,3087,Sn0.98Ga0.05Te,p-type,positive,1,1,0,2,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.6b04076__sample_3088,10.1021/acs.chemmater.6b04076,3088,Sn0.96Ga0.07Te,p-type,positive,1,1,0,2,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.6b04076__sample_3089,10.1021/acs.chemmater.6b04076,3089,Sn0.93Ga0.1Te,p-type,positive,1,1,0,2,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.6b05281__sample_45354,10.1021/acs.chemmater.6b05281,45354,Ca1.5Yb3.5Al2Sb6,p-type,positive,1,1,0,2,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.6b05281__sample_45356,10.1021/acs.chemmater.6b05281,45356,Ca1.5Yb3.5Al2Sb6,p-type,positive,1,1,0,2,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.6b05281__sample_45359,10.1021/acs.chemmater.6b05281,45359,Ca1.5Yb3.5Al2Sb6,p-type,positive,1,1,0,2,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.6b05344__sample_40881,10.1021/acs.chemmater.6b05344,40881,CuCr1.78Sb0.22S4,p-type,positive,1,1,0,2,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.6b05344__sample_40882,10.1021/acs.chemmater.6b05344,40882,CuCr1.7Sb0.3S4,p-type,positive,1,1,0,2,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.6b05344__sample_40883,10.1021/acs.chemmater.6b05344,40883,CuCr1.5Sb0.5S4,p-type,positive,1,1,0,2,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.7b02270__sample_41641,10.1021/acs.chemmater.7b02270,41641,MnSi1.80,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.7b02270__sample_41642,10.1021/acs.chemmater.7b02270,41642,MnSi1.782Te0.01,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.7b02270__sample_41643,10.1021/acs.chemmater.7b02270,41643,MnSi1.764Te0.02,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.7b02270__sample_41644,10.1021/acs.chemmater.7b02270,41644,MnSi1.746Te0.03,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.7b02270__sample_41645,10.1021/acs.chemmater.7b02270,41645,MnSi1.710Te0.05,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.7b02270__sample_41646,10.1021/acs.chemmater.7b02270,41646,MnSi1.746Te0.03,p-type,positive,1,1,0,2,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.7b02270__sample_41647,10.1021/acs.chemmater.7b02270,41647,MnSi1.746Te0.03,p-type,positive,1,1,0,2,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.7b02270__sample_41648,10.1021/acs.chemmater.7b02270,41648,MnSi1.81,p-type,positive,1,1,0,2,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.7b02270__sample_41649,10.1021/acs.chemmater.7b02270,41649,MnSi1.75,p-type,positive,1,1,0,2,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.7b02685__sample_82463,10.1021/acs.chemmater.7b02685,82463,TiNiSn,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.7b02685__sample_82464,10.1021/acs.chemmater.7b02685,82464,(TiNiSn)0.99(MnNiSb)0.01,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.7b02685__sample_82465,10.1021/acs.chemmater.7b02685,82465,(TiNiSn)0.98(MnNiSb)0.02,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.7b02685__sample_82466,10.1021/acs.chemmater.7b02685,82466,(TiNiSn)0.97(MnNiSb)0.03,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.7b02685__sample_82467,10.1021/acs.chemmater.7b02685,82467,(TiNiSn)0.95(MnNiSb)0.05,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.7b02685__sample_82468,10.1021/acs.chemmater.7b02685,82468,(TiNiSn)0.925(MnNiSb)0.075,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.7b02685__sample_82469,10.1021/acs.chemmater.7b02685,82469,(TiNiSn)0.9(MnNiSb)0.1,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.7b04023__sample_31992,10.1021/acs.chemmater.7b04023,31992,GeTe,p-type,positive,1,1,0,2,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.7b04023__sample_31993,10.1021/acs.chemmater.7b04023,31993,Ge0.90Sb0.10Te,p-type,positive,1,1,0,2,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.7b04023__sample_31994,10.1021/acs.chemmater.7b04023,31994,Ge0.95Bi0.05Te,p-type,positive,1,1,0,2,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.7b04023__sample_31996,10.1021/acs.chemmater.7b04023,31996,Ge0.90Bi0.05Sb0.05Te,p-type,positive,1,1,0,2,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.7b04023__sample_31997,10.1021/acs.chemmater.7b04023,31997,Ge0.88Bi0.02Sb0.10Te,p-type,positive,1,1,0,2,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.7b04023__sample_31998,10.1021/acs.chemmater.7b04023,31998,Ge0.85Bi0.05Sb0.10Te,p-type,positive,1,1,0,2,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.8b00254__sample_40614,10.1021/acs.chemmater.8b00254,40614,Cu2Se,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.8b00254__sample_40615,10.1021/acs.chemmater.8b00254,40615,Cu2.025Se,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.8b00254__sample_40616,10.1021/acs.chemmater.8b00254,40616,Cu2.05Se,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.8b00254__sample_40617,10.1021/acs.chemmater.8b00254,40617,Cu2.075Se,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.8b00254__sample_40618,10.1021/acs.chemmater.8b00254,40618,Cu2.1Se,p-type,positive,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.8b02651__sample_45727,10.1021/acs.chemmater.8b02651,45727,SrOCuSbSe2,p-type,positive,1,1,0,2,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.8b02651__sample_45728,10.1021/acs.chemmater.8b02651,45728,SrOCuSbSe2,p-type,positive,1,1,0,2,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.8b03994__sample_43365,10.1021/acs.chemmater.8b03994,43365,Yb0.25Co3.9Fe0.1Sb12,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.8b03994__sample_43366,10.1021/acs.chemmater.8b03994,43366,Yb0.25Co3.75Fe0.25Sb12,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.8b03994__sample_43367,10.1021/acs.chemmater.8b03994,43367,Yb0.25Co3.5Fe0.5Sb12,mixed,mixed,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.8b03994__sample_43368,10.1021/acs.chemmater.8b03994,43368,Yb0.3Co3.9Fe0.1Sb12,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.8b03994__sample_43369,10.1021/acs.chemmater.8b03994,43369,Yb0.3Co3.75Fe0.25Sb12,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.8b03994__sample_43370,10.1021/acs.chemmater.8b03994,43370,Yb0.3Co3.5Fe0.5Sb12,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.8b03994__sample_43371,10.1021/acs.chemmater.8b03994,43371,Yb0.4Co3.9Fe0.1Sb12,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.8b03994__sample_43373,10.1021/acs.chemmater.8b03994,43373,Yb0.4Co3.5Fe0.5Sb12,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.8b03994__sample_43374,10.1021/acs.chemmater.8b03994,43374,Yb0.5Co3.9Fe0.1Sb12,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.8b03994__sample_43375,10.1021/acs.chemmater.8b03994,43375,Yb0.5Co3.75Fe0.25Sb12,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.8b03994__sample_43376,10.1021/acs.chemmater.8b03994,43376,Yb0.5Co3.5Fe0.5Sb12,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.8b03994__sample_43385,10.1021/acs.chemmater.8b03994,43385,Yb0.4Co3.8Fe0.2Sb12,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.8b03994__sample_43390,10.1021/acs.chemmater.8b03994,43390,Yb0.25Co3.8Fe0.2Sb12,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.8b03994__sample_43391,10.1021/acs.chemmater.8b03994,43391,Yb0.25Co3.7Fe0.3Sb12,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.8b03994__sample_43392,10.1021/acs.chemmater.8b03994,43392,Yb0.25Co3.6Fe0.4Sb12,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.8b03994__sample_43393,10.1021/acs.chemmater.8b03994,43393,Yb0.3Co3.8Fe0.2Sb12,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.8b03994__sample_43394,10.1021/acs.chemmater.8b03994,43394,Yb0.3Co3.7Fe0.3Sb12,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.8b03994__sample_43395,10.1021/acs.chemmater.8b03994,43395,Yb0.3Co3.6Fe0.4Sb12,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.8b03994__sample_43397,10.1021/acs.chemmater.8b03994,43397,Yb0.4Co3.7Fe0.3Sb12,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.8b03994__sample_43398,10.1021/acs.chemmater.8b03994,43398,Yb0.4Co3.6Fe0.4Sb12,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.8b03994__sample_43399,10.1021/acs.chemmater.8b03994,43399,Yb0.5Co3.8Fe0.2Sb12,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.8b03994__sample_43400,10.1021/acs.chemmater.8b03994,43400,Yb0.5Co3.7Fe0.3Sb12,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
10.1021_acs.chemmater.8b03994__sample_43401,10.1021/acs.chemmater.8b03994,43401,Yb0.5Co3.6Fe0.4Sb12,n-type,negative,1,1,0,1,1,True,True,True,2,ok,complete
