sample_key,candidate_score_step24,candidate_tier_step24,candidate_reason_step24,candidate_caution_step24,DOI,paper_title,sample_id,composition,material_system,n_or_p,n_or_p_final_step17,n_or_p_basis,n_or_p_step6,n_or_p_basis_step6,n_or_p_confidence_step6,zt_obs_max_step24,zt_pred_ML_max_step24,zt_pred_fitting_max_step24,zt_calc_from_obs_max_step24,zt_obs_max_step21,zt_pred_ML_max_step21,zt_pred_fitting_max_step21,zt_calc_from_obs_max_step21,zt_obs_max_step22,zt_pred_ML_max_step22,zt_pred_fitting_max_step22,zt_calc_from_obs_max_step22,sigma_obs_max_step24,sigma_obs_median_step24,sigma_pred_ML_max_step24,sigma_pred_ML_median_step24,kappa_obs_min_step24,kappa_obs_median_step24,seebeck_abs_max_step24,seebeck_abs_median_step24,zt_obs_max_from_rows_step24,zt_pred_ML_max_from_rows_step24,zt_calc_from_obs_max_from_rows_step24,temperature_min_step24,temperature_max_step24,temperature_span_step24,n_temperature_rows_step24,is_high_zt_observed_step24,is_high_zt_ml_predicted_step24,is_high_zt_fitting_predicted_step24,is_low_kappa_step24,is_high_sigma_obs_step24,is_high_sigma_ml_step24,is_low_kappa_high_sigma_step24,elements_detected_step24,contains_carbon_element_step24,rare_metal_elements_step24,rare_metal_flag_step24,toxicity_attention_elements_step24,toxicity_attention_flag_step24,is_low_rare_metal_attention_step24,is_low_toxicity_attention_step24,is_nanocarbon_candidate_step24,is_ml_supported_candidate_step24,is_fitting_supported_candidate_step24,is_balanced_recommended_candidate_step24,nanocarbon_keyword_detected_step9,nanocarbon_type_auto_step9,rare_metal_flag_auto_step9,toxicity_flag_auto_step9,additive_final_step17,additive_source_step17,additive_confidence_final_step17,structure_final_step17,structure_source_step17,structure_confidence_final_step17,sintering_method_final_step17,sintering_condition_final_step17,sintering_checked_final_step17,sintering_source_step17,sintering_confidence_final_step17,paper_checked_step17,manual_review_status_step17,comparison_category_step22,primary_error_source_hypothesis_step23,secondary_error_source_hypothesis_step23,error_pattern_step23,error_cause_note_step23,sigma_fitting_log_rmse_step22,sigma_ML_log_rmse_step22,sigma_log_rmse_gap_ML_minus_fitting_step22,pf_fitting_mape_step22,pf_ML_mape_step22,pf_mape_gap_ML_minus_fitting_step22,zt_obs_fitting_mape_step22,zt_obs_ML_mape_step22,zt_obs_mape_gap_ML_minus_fitting_step22,missing_additive_info_step23,missing_structure_info_step23,missing_sintering_info_step23,manual_annotation_needed_step23,step23_review_priority_score,step23_review_priority_tier,step23_review_reason,in_manual_review_priority_step24,in_sintering_check_priority_step24,in_high_zt_error_step24,needs_manual_review_step24,needs_sintering_check_step24,sintering_method,sintering_checked,record_checked,evaluation_scope_step21,downstream_evaluation_note_step21,doi_url
10.1021_jp1024872__sample_19364,20,review,low thermal conductivity; rare metal attention elements not detected; toxicity attention elements not detected,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1021/jp1024872,,19364,Ca3Co4O9,,p,,,,,,0.1592946,0.0398059129196275,0.0509144281795602,0.0474087895150848,0.1592946,0.0398059129196275,0.0509144281795602,0.0474087895150848,,,,,9854.606,8156.572999999999,8968.08429524229,6524.579528338569,1.70745,1.7455705,0.0001605604,0.00015020015000000002,0.1592946,0.0398059129196275,0.0474087895150848,327.353,781.87,454.517,10,False,False,False,True,False,False,False,Ca;Co;O,False,,False,,False,True,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1021/jp1024872
10.1021_acs.chemmater.5b04616__sample_28256,20,review,high observed electrical conductivity; rare metal attention elements not detected; toxicity attention elements not detected,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1021/acs.chemmater.5b04616,,28256,SrTiO3,,p,,,,,,0.053207,,,,0.053207,,,,,,,,13485.01,2558.777,223.59138331584973,188.45683944129587,4.999155,6.043028,0.0003538688,0.0003538688,0.053207,,,479.424,976.736,497.312,6,False,False,False,False,True,False,False,O;Sr;Ti,False,,False,,False,True,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1021/acs.chemmater.5b04616
10.1016_j.energy.2020.117396__sample_29196,20,review,low thermal conductivity; rare metal attention elements not detected; toxicity attention elements not detected,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1016/j.energy.2020.117396,,29196,15-CC,,p,,,,,,0.3261754,0.0001817211234951,0.004817801946509,0.0052380340606174,0.3261754,0.0001817211234951,0.004817801946509,0.0052380340606174,,,,,1789.474,1783.282,76.93473536407089,65.69251418327168,0.9253333,0.9279999999999999,8.877419e-05,6.9627685e-05,0.3261754,0.0001817211234951,0.0052380340606174,308.056,344.884,36.82800000000003,8,False,False,False,True,False,False,False,C,True,,False,,False,True,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.energy.2020.117396
10.1016_j.jallcom.2019.153522__sample_29422,20,review,low thermal conductivity; rare metal attention elements not detected; toxicity attention elements not detected,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1016/j.jallcom.2019.153522,,29422,Ca3Co4O9Cu0.1,,p,,,,,,,0.1289586095996216,0.1083472652215963,0.1689466075132724,,0.1289586095996216,0.1083472652215963,0.1689466075132724,,,,,4259.842,2900.715,5426.26656718342,3487.0843602813356,0.9721477,1.225839,0.0001989699,0.0001842631,,0.1289586095996216,0.1689466075132724,324.915,973.898,648.983,14,False,False,False,True,False,False,False,Ca;Co;Cu;O,False,,False,,False,True,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.jallcom.2019.153522
10.1007_s11664-020-08155-1__sample_33331,20,review,low thermal conductivity; rare metal attention elements not detected; toxicity attention elements not detected,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1007/s11664-020-08155-1,,33331,Li1.1Co0.85Ni0.05Mg0.10O2,,p,,,,,,0.0154794,0.0033885176672335,0.0022824390365623,0.1388978673992942,0.0154794,0.0033885176672335,0.0022824390365623,0.1388978673992942,,,,,2023.486,53.195685,129.72157178889876,81.65597624526784,1.273167,2.927569,0.0003227416,0.0003015758,0.0154794,0.0033885176672335,0.1388978673992942,324.986,1072.327,747.341,16,False,False,False,True,False,False,False,Co;Li;Mg;Ni;O,False,,False,,False,True,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1007/s11664-020-08155-1
10.1016_j.energy.2020.117396__sample_29195,20,review,low thermal conductivity; rare metal attention elements not detected; toxicity attention elements not detected,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1016/j.energy.2020.117396,,29195,10-CC,,p,,,,,,0.4180757,0.000421429478113,0.0085693877999466,0.0094480745419514,0.4180757,0.000421429478113,0.0085693877999466,0.0094480745419514,,,,,1399.381,1396.285,76.94127366510938,65.59730925537241,0.96,1.00400015,0.0001419694,8.178226e-05,0.4180757,0.000421429478113,0.0094480745419514,305.905,344.279,38.374000000000024,8,False,False,False,True,False,False,False,C,True,,False,,False,True,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.energy.2020.117396
10.1016_j.jallcom.2013.11.098__sample_28781,20,review,low thermal conductivity; rare metal attention elements not detected; toxicity attention elements not detected,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1016/j.jallcom.2013.11.098,,28781,Ca3Co4O9,,p,,,,,,0.1865917,0.0746988323454263,0.1134270211120422,0.1871900279920396,0.1865917,0.0746988323454263,0.1134270211120422,0.1871900279920396,,,,,8661.272,8265.896,8968.08429524229,5763.164433673679,1.363621,1.59446,0.0001720213,0.0001558953,0.1865917,0.0746988323454263,0.1871900279920396,323.02,999.134,676.114,14,False,False,False,True,False,False,False,Ca;Co;O,False,,False,,False,True,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.jallcom.2013.11.098
10.1016_j.jallcom.2017.10.033__sample_10950,20,review,high observed electrical conductivity; rare metal attention elements not detected; toxicity attention elements not detected,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1016/j.jallcom.2017.10.033,,10950,SrTiO3,,n,,,,,,,,,,,,,,,,,,99470.81526280189,20558.663046266713,7442.495321380839,6670.756489336263,,,,,,,,351.124,1034.082,682.9580000000001,8,False,False,False,False,True,False,False,O;Sr;Ti,False,,False,,False,True,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.jallcom.2017.10.033
10.1021_acsomega.8b01552__sample_45629,20,review,high observed electrical conductivity; rare metal attention elements not detected; toxicity attention elements not detected,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1021/acsomega.8b01552,,45629,Ca3Co4O9,,p,,,,,,0.1458396,0.0538337371639655,0.0951913180705373,0.1440870219409994,0.1458396,0.0538337371639655,0.0951913180705373,0.1440870219409994,,,,,10875.0,9475.0,7810.68209136731,5645.149592926318,2.0855,2.1186540000000003,0.0001730536,0.00015445225,0.1458396,0.0538337371639655,0.1440870219409994,373.376,922.666,549.2900000000001,10,False,False,False,False,True,False,False,Ca;Co;O,False,,False,,False,True,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1021/acsomega.8b01552
10.1016_j.jallcom.2019.153522__sample_29420,20,review,low thermal conductivity; rare metal attention elements not detected; toxicity attention elements not detected,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1016/j.jallcom.2019.153522,,29420,Ca3Co4O9Cu0.04,,p,,,,,,,0.0988269995968193,0.1137934989800815,0.168997582487867,,0.0988269995968193,0.1137934989800815,0.168997582487867,,,,,5560.313,3977.88,5426.26656718342,3487.0843602813356,1.150336,1.3783555,0.000189588,0.0001813471,,0.0988269995968193,0.168997582487867,324.915,972.712,647.797,14,False,False,False,True,False,False,False,Ca;Co;Cu;O,False,,False,,False,True,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.jallcom.2019.153522
10.1016_j.jallcom.2016.06.058__sample_20612,20,review,low thermal conductivity; rare metal attention elements not detected; toxicity attention elements not detected,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1016/j.jallcom.2016.06.058,,20612,Ca3Co4O9,unknown,p,p,,,,,0.08479914,0.1293467306043418,0.0695240226416021,0.0991220334993851,0.08479914,0.1025699218108713,0.0695240226416021,0.0991220334993851,0.08479914,0.1293467306043418,0.0695240226416021,0.0991220334993851,4409.073,3982.094,8968.08429524229,5941.910833983715,0.778153,0.8024555,0.0001508537,0.0001396562,0.08479914,0.1025699218108713,0.0991220334993851,333.92,867.633,533.713,27,False,False,False,True,False,False,False,Ca;Co;O,False,,False,,False,True,True,False,False,False,False,False,,False,False,,,,,,,,,no,,,no,,not_evaluated,not_evaluable,missing_additive_or_structure_annotation,not_evaluable,candidate hypothesis only; no causal mechanism proven,0.2740086808824319,0.678604123707321,0.4045954428248891,0.1970600055109999,0.9378186117895126,0.7407586062785126,,,,True,True,True,True,10.0,low,manual review not checked,False,False,False,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.jallcom.2016.06.058
10.1007_s11664-020-08155-1__sample_33325,20,review,low thermal conductivity; rare metal attention elements not detected; toxicity attention elements not detected,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1007/s11664-020-08155-1,,33325,Li1.1Co0.85Ni0.15O2,,p,,,,,,0.1229408,0.0025573496396835,0.0018270949926273,0.1206292709324819,0.1229408,0.0025573496396835,0.0018270949926273,0.1206292709324819,,,,,1527.135,80.670695,126.28829571266589,79.49482828923983,1.047278,2.003555,0.0003050079,0.0002696025,0.1229408,0.0025573496396835,0.1206292709324819,322.171,1072.327,750.156,16,False,False,False,True,False,False,False,Co;Li;Ni;O,False,,False,,False,True,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1007/s11664-020-08155-1
10.1002_adem.201400183__sample_19731,20,review,high observed electrical conductivity; rare metal attention elements not detected; toxicity attention elements not detected,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1002/adem.201400183,,19731,B10C,,p,,,,,,0.03391813,0.0010225589778116,0.0327754088806236,0.1090729519493469,0.03391813,0.0010225589778116,0.0327754088806236,0.1090729519493469,,,,,15575.11,8694.364,334.7703072650347,202.8408394966696,4.819029,5.536217,0.0002784897,0.0002451465,0.03391813,0.0010225589778116,0.1090729519493469,295.362,878.435,583.0729999999999,13,False,False,False,False,True,False,False,B;C,True,,False,,False,True,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1002/adem.201400183
10.1002_adem.201400183__sample_19730,20,review,high observed electrical conductivity; rare metal attention elements not detected; toxicity attention elements not detected,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1002/adem.201400183,,19730,B9C,,p,,,,,,0.1216374,,,,0.1216374,,,,,,,,25838.47,14899.31,334.7703072650347,202.8408394966696,4.606751,4.606751,0.0002446807,0.0002241874,0.1216374,,,295.428,878.985,583.557,13,False,False,False,False,True,False,False,B;C,True,,False,,False,True,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1002/adem.201400183
10.1007_s11664-020-08155-1__sample_33326,20,review,low thermal conductivity; rare metal attention elements not detected; toxicity attention elements not detected,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1007/s11664-020-08155-1,,33326,Li1.1Co0.85Ni0.13Mg0.02O2,,p,,,,,,0.0555611,0.0036009595841362,0.0013839906748507,0.0546838425406522,0.0555611,0.0036009595841362,0.0013839906748507,0.0546838425406522,,,,,968.7763,40.457185,129.72157178889876,81.65597624526784,1.509519,2.6001035,0.000363909,0.0003439211,0.0555611,0.0036009595841362,0.0546838425406522,321.388,1073.26,751.8720000000001,16,False,False,False,True,False,False,False,Co;Li;Mg;Ni;O,False,,False,,False,True,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1007/s11664-020-08155-1
10.1002_adem.201400183__sample_19729,20,review,high observed electrical conductivity; rare metal attention elements not detected; toxicity attention elements not detected,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1002/adem.201400183,,19729,B8C,,p,,,,,,0.1444444,0.001009922503415,0.0579488443961585,0.0549110227130687,0.1444444,0.001009922503415,0.0579488443961585,0.0549110227130687,,,,,30797.35,15690.01,334.7703072650347,202.8408394966696,4.902181,5.419484,0.000217216,0.000217216,0.1444444,0.001009922503415,0.0549110227130687,298.609,869.6,570.991,13,False,False,False,False,True,False,False,B;C,True,,False,,False,True,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1002/adem.201400183
10.1016_j.mseb.2021.115353__sample_45909,20,review,low thermal conductivity; rare metal attention elements not detected; toxicity attention elements not detected,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1016/j.mseb.2021.115353,,45909,Cu2ZnSnS4,,p,,,,,,0.09899516,0.3764340325650373,0.0510957620752673,0.1027655036650552,0.09899516,0.3764340325650373,0.0510957620752673,0.1027655036650552,,,,,1142.463,686.7763,7814.666089731043,4761.081028745628,1.028931,1.3571035,0.0003707227,0.0003241942,0.09899516,0.3764340325650373,0.1027655036650552,309.227,673.431,364.20400000000006,9,False,False,False,True,False,False,False,Cu;S;Sn;Zn,False,,False,,False,True,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.mseb.2021.115353
10.1016_j.jallcom.2016.06.051__sample_29563,20,review,high observed electrical conductivity; rare metal attention elements not detected; toxicity attention elements not detected,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1016/j.jallcom.2016.06.051,,29563,Ca2.8Ba0.2Pr0Co4O9,,p,,,,,,,,,,,,,,,,,,12520.724929940285,10617.146032579562,9961.31193166711,8021.583354472478,,,,,,,,372.599,973.47,600.8710000000001,13,False,False,False,False,True,False,False,Ba;Ca;Co;O;Pr,False,,False,,False,True,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.jallcom.2016.06.051
10.1016_j.jallcom.2016.06.051__sample_29562,20,review,high observed electrical conductivity; rare metal attention elements not detected; toxicity attention elements not detected,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1016/j.jallcom.2016.06.051,,29562,Ca2.8Ba0.15Pr0.05Co4O9,,p,,,,,,,,,,,,,,,,,,10842.40734403956,9303.44199443468,9961.31193166711,8021.583354472478,,,,,,,,374.311,975.182,600.8710000000001,13,False,False,False,False,True,False,False,Ba;Ca;Co;O;Pr,False,,False,,False,True,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.jallcom.2016.06.051
10.1002_adem.201400183__sample_19728,20,review,high observed electrical conductivity; rare metal attention elements not detected; toxicity attention elements not detected,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1002/adem.201400183,,19728,B7C,,p,,,,,,0.0245614,0.0011416535925344,0.0450771323689293,0.039172412821523,0.0245614,0.0011416535925344,0.0450771323689293,0.039172412821523,,,,,23241.41,10723.27,334.7703072650347,202.8408394966696,5.79047,5.916798,0.0002558331,0.00022136345000000002,0.0245614,0.0011416535925344,0.039172412821523,300.188,870.803,570.615,13,False,False,False,False,True,False,False,B;C,True,,False,,False,True,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1002/adem.201400183
10.1002_adem.201400183__sample_19727,20,review,high observed electrical conductivity; rare metal attention elements not detected; toxicity attention elements not detected,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1002/adem.201400183,,19727,B6C,,p,,,,,,0.07777778,,,,0.07777778,,,,,,,,19184.2,8694.364,334.7703072650347,202.8408394966696,6.741524,6.7834995,0.0003033477,0.00025750714999999997,0.07777778,,,298.573,878.628,580.0550000000001,13,False,False,False,False,True,False,False,B;C,True,,False,,False,True,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1002/adem.201400183
10.1002_adem.201400183__sample_19726,20,review,high observed electrical conductivity; rare metal attention elements not detected; toxicity attention elements not detected,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1002/adem.201400183,,19726,B5C,,p,,,,,,0.06783626,0.0009161743817789,0.0191543918054208,0.0140098558257922,0.06783626,0.0009161743817789,0.0191543918054208,0.0140098558257922,,,,,12414.73,5761.974,334.7703072650347,202.8408394966696,8.780351,9.382405,0.0003103079,0.0002827604,0.06783626,0.0009161743817789,0.0140098558257922,296.928,871.831,574.903,13,False,False,False,False,True,False,False,B;C,True,,False,,False,True,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1002/adem.201400183
10.1016_j.jallcom.2016.06.051__sample_29561,20,review,high observed electrical conductivity; rare metal attention elements not detected; toxicity attention elements not detected,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1016/j.jallcom.2016.06.051,,29561,Ca2.8Ba0.1Pr0.1Co4O9,,p,,,,,,,,,,,,,,,,,,10598.484777025367,8861.571617449497,9961.31193166711,8021.583354472478,,,,,,,,372.599,974.326,601.7270000000001,13,False,False,False,False,True,False,False,Ba;Ca;Co;O;Pr,False,,False,,False,True,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.jallcom.2016.06.051
10.1007_s11664-020-08155-1__sample_33327,20,review,low thermal conductivity; rare metal attention elements not detected; toxicity attention elements not detected,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1007/s11664-020-08155-1,,33327,Li1.1Co0.85Ni0.10Mg0.05O2,,p,,,,,,0.07822189,0.0037933239075361,0.0048707669422659,0.0771824703382536,0.07822189,0.0037933239075361,0.0048707669422659,0.0771824703382536,,,,,1616.365,82.19261,129.72157178889876,81.65597624526784,1.666172,2.8120305,0.0003307792,0.0003172162,0.07822189,0.0037933239075361,0.0771824703382536,323.346,1072.061,748.7149999999999,16,False,False,False,True,False,False,False,Co;Li;Mg;Ni;O,False,,False,,False,True,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1007/s11664-020-08155-1
10.1007_s11664-020-08155-1__sample_33329,20,review,low thermal conductivity; rare metal attention elements not detected; toxicity attention elements not detected,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1007/s11664-020-08155-1,,33329,Li1.1Co0.85Ni0.08Mg0.07O2,,p,,,,,,0.156029,0.0026469783832122,0.0053549810416291,0.0843488443224968,0.156029,0.0026469783832122,0.0053549810416291,0.0843488443224968,,,,,2191.362,125.1241,129.72157178889876,81.55893466059528,1.705363,2.8525894999999997,0.0003397115,0.0003289427,0.156029,0.0026469783832122,0.0843488443224968,322.758,1074.319,751.5609999999999,15,False,False,False,True,False,False,False,Co;Li;Mg;Ni;O,False,,False,,False,True,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1007/s11664-020-08155-1
10.1007_s11664-020-08155-1__sample_33330,20,review,low thermal conductivity; rare metal attention elements not detected; toxicity attention elements not detected,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1007/s11664-020-08155-1,,33330,Li1.1Co0.85Ni0.06Mg0.09O2,,p,,,,,,0.150013,0.0022840710865945,0.0054753032459205,0.145673728155147,0.150013,0.0022840710865945,0.0054753032459205,0.145673728155147,,,,,2094.508,182.6936,129.72157178889876,81.65597624526784,1.357379,3.352888,0.0003227661,0.0003115897,0.150013,0.0022840710865945,0.145673728155147,323.254,1073.59,750.3359999999999,16,False,False,False,True,False,False,False,Co;Li;Mg;Ni;O,False,,False,,False,True,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1007/s11664-020-08155-1
10.1016_j.jallcom.2016.06.051__sample_29560,20,review,high observed electrical conductivity; rare metal attention elements not detected; toxicity attention elements not detected,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1016/j.jallcom.2016.06.051,,29560,Ca2.8Ba0.05Pr0.15Co4O9,,p,,,,,,,,,,,,,,,,,,10342.540814768818,8142.652762272809,9961.31193166711,8021.583354472478,,,,,,,,372.599,972.614,600.0150000000001,13,False,False,False,False,True,False,False,Ba;Ca;Co;O;Pr,False,,False,,False,True,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.jallcom.2016.06.051
10.1016_j.jallcom.2019.153522__sample_29421,20,review,low thermal conductivity; rare metal attention elements not detected; toxicity attention elements not detected,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1016/j.jallcom.2019.153522,,29421,Ca3Co4O9Cu0.06,,p,,,,,,,0.1061015755336283,0.1096761962250481,0.1570051914551803,,0.1061015755336283,0.1096761962250481,0.1570051914551803,,,,,4811.567,3616.6319999999996,5426.26656718342,3487.0843602813356,1.092953,1.2364095,0.000192504,0.0001825515,,0.1061015755336283,0.1570051914551803,326.102,973.898,647.796,14,False,False,False,True,False,False,False,Ca;Co;Cu;O,False,,False,,False,True,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.jallcom.2019.153522
10.1016_j.jallcom.2019.153522__sample_29419,20,review,low thermal conductivity; rare metal attention elements not detected; toxicity attention elements not detected,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1016/j.jallcom.2019.153522,,29419,Ca3Co4O9,,p,,,,,,,0.0814188949885052,0.0973305198935008,0.175453521472982,,0.0814188949885052,0.0973305198935008,0.175453521472982,,,,,9304.155,6999.2265,8968.08429524229,5763.164433673679,1.425168,1.635067,0.00017729,0.00016271,,0.0814188949885052,0.175453521472982,326.102,972.712,646.61,14,False,False,False,True,False,False,False,Ca;Co;O,False,,False,,False,True,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.jallcom.2019.153522
