sample_key,candidate_score_step24,candidate_tier_step24,candidate_reason_step24,candidate_caution_step24,DOI,paper_title,sample_id,composition,material_system,n_or_p,n_or_p_final_step17,n_or_p_basis,n_or_p_step6,n_or_p_basis_step6,n_or_p_confidence_step6,zt_obs_max_step24,zt_pred_ML_max_step24,zt_pred_fitting_max_step24,zt_calc_from_obs_max_step24,zt_obs_max_step21,zt_pred_ML_max_step21,zt_pred_fitting_max_step21,zt_calc_from_obs_max_step21,zt_obs_max_step22,zt_pred_ML_max_step22,zt_pred_fitting_max_step22,zt_calc_from_obs_max_step22,sigma_obs_max_step24,sigma_obs_median_step24,sigma_pred_ML_max_step24,sigma_pred_ML_median_step24,kappa_obs_min_step24,kappa_obs_median_step24,seebeck_abs_max_step24,seebeck_abs_median_step24,zt_obs_max_from_rows_step24,zt_pred_ML_max_from_rows_step24,zt_calc_from_obs_max_from_rows_step24,temperature_min_step24,temperature_max_step24,temperature_span_step24,n_temperature_rows_step24,is_high_zt_observed_step24,is_high_zt_ml_predicted_step24,is_high_zt_fitting_predicted_step24,is_low_kappa_step24,is_high_sigma_obs_step24,is_high_sigma_ml_step24,is_low_kappa_high_sigma_step24,elements_detected_step24,contains_carbon_element_step24,rare_metal_elements_step24,rare_metal_flag_step24,toxicity_attention_elements_step24,toxicity_attention_flag_step24,is_low_rare_metal_attention_step24,is_low_toxicity_attention_step24,is_nanocarbon_candidate_step24,is_ml_supported_candidate_step24,is_fitting_supported_candidate_step24,is_balanced_recommended_candidate_step24,nanocarbon_keyword_detected_step9,nanocarbon_type_auto_step9,rare_metal_flag_auto_step9,toxicity_flag_auto_step9,additive_final_step17,additive_source_step17,additive_confidence_final_step17,structure_final_step17,structure_source_step17,structure_confidence_final_step17,sintering_method_final_step17,sintering_condition_final_step17,sintering_checked_final_step17,sintering_source_step17,sintering_confidence_final_step17,paper_checked_step17,manual_review_status_step17,comparison_category_step22,primary_error_source_hypothesis_step23,secondary_error_source_hypothesis_step23,error_pattern_step23,error_cause_note_step23,sigma_fitting_log_rmse_step22,sigma_ML_log_rmse_step22,sigma_log_rmse_gap_ML_minus_fitting_step22,pf_fitting_mape_step22,pf_ML_mape_step22,pf_mape_gap_ML_minus_fitting_step22,zt_obs_fitting_mape_step22,zt_obs_ML_mape_step22,zt_obs_mape_gap_ML_minus_fitting_step22,missing_additive_info_step23,missing_structure_info_step23,missing_sintering_info_step23,manual_annotation_needed_step23,step23_review_priority_score,step23_review_priority_tier,step23_review_reason,in_manual_review_priority_step24,in_sintering_check_priority_step24,in_high_zt_error_step24,needs_manual_review_step24,needs_sintering_check_step24,sintering_method,sintering_checked,record_checked,evaluation_scope_step21,downstream_evaluation_note_step21,doi_url
10.1016_j.jpcs.2019.109262__sample_34136,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.jpcs.2019.109262,,34136,Sb1.65Bi0.35Te3,unknown,p,p,,,,,1.149557,1.1271385159578589,1.181397762452148,1.1540459602661608,1.149557,0.9286542248569144,1.181397762452148,1.1540459602661608,1.149557,1.1271385159578589,1.181397762452148,1.1540459602661608,81617.3,52588.33,61302.62203000144,42401.343489924795,0.7797693,0.8638344,0.0001967484,0.0001931818,1.149557,0.9286542248569144,1.1540459602661608,300.139,573.001,272.86199999999997,44,True,True,True,True,True,True,True,Bi;Sb;Te,False,Bi;Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_close_to_fitting,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,both_good,candidate hypothesis only; no causal mechanism proven,0.0985479049216175,0.1091888625293283,0.0106409576077108,0.0706232651567122,0.0892439312830171,0.0186206661263049,0.0474313638159808,0.0150167798620314,-0.0324145839539493,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.jpcs.2019.109262
10.1039_c7ee00098g__sample_31370,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1039/c7ee00098g,,31370,Mg3.05Nb0.15Sb1.5Bi0.49Te0.01,unknown,n,n,,,,,1.530769,2.8622617239223462,2.185983228528951,1.5435497474647135,1.530769,1.3318219720926905,2.185983228528951,1.5435497474647135,1.530769,2.8622617239223462,2.185983228528951,1.5435497474647135,40901.82,37820.509999999995,28875.071293490964,19136.93894801569,0.8247159,0.9110369,0.0002829062,0.00026525349999999997,1.530769,1.3318219720926905,1.5435497474647135,301.762,769.161,467.39899999999994,12,True,True,True,True,True,True,True,Bi;Mg;Nb;Sb;Te,False,Bi;Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_moderately_worse,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,not_evaluable,candidate hypothesis only; no causal mechanism proven,0.165917205184775,0.3165182217445605,0.1506010165597855,0.1609365689212535,0.4079912632799177,0.2470546943586642,0.2340072480994827,0.563417335582475,0.3294100874829922,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1039/c7ee00098g
10.1039_c7ee00098g__sample_31369,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1039/c7ee00098g,,31369,Mg3.1Nb0.1Sb1.5Bi0.49Te0.01,unknown,n,n,,,,,1.053846,1.4440615634846388,1.0998122215145223,1.2566721194313646,1.053846,0.6719276938336136,1.0998122215145223,1.2566721194313646,1.053846,1.4440615634846388,1.0998122215145223,1.2566721194313646,40639.16,38261.58,28875.071293490964,19136.93894801569,0.8366822,0.9589017,0.0002590445,0.00023148795,1.053846,0.6719276938336136,1.2566721194313646,301.718,769.244,467.526,12,True,True,True,True,True,True,True,Bi;Mg;Nb;Sb;Te,False,Bi;Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,not_evaluated,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,not_evaluable,candidate hypothesis only; no causal mechanism proven,0.1704554563627865,0.3212683654916891,0.1508129091289026,0.1079449755191715,0.2924192554370654,0.1844742799178939,,,,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1039/c7ee00098g
10.1039_c7ee00098g__sample_31368,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1039/c7ee00098g,,31368,Mg3.15Nb0.05Sb1.5Bi0.49Te0.01,unknown,n,n,,,,,1.461538,1.5508965725173545,1.2606045195475768,1.3789009062564204,1.461538,0.7216384562105452,1.2606045195475768,1.3789009062564204,1.461538,1.5508965725173545,1.2606045195475768,1.3789009062564204,44131.91,41114.515,28875.071293490964,19136.93894801569,0.8811213,0.9594986999999999,0.0002567381,0.0002388291,1.461538,0.7216384562105452,1.3789009062564204,301.637,769.089,467.45200000000006,12,True,True,True,True,True,True,True,Bi;Mg;Nb;Sb;Te,False,Bi;Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,not_evaluated,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,not_evaluable,candidate hypothesis only; no causal mechanism proven,0.1779253023494763,0.2731420560690035,0.0952167537195272,0.1596059319842286,0.2027559028524964,0.0431499708682677,,,,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1039/c7ee00098g
10.1039_c7ee00098g__sample_31367,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1039/c7ee00098g,,31367,Mg3.19Nb0.01Sb1.5Bi0.49Te0.01,unknown,n,n,,,,,1.430769,1.4296561650821598,1.0714033844294255,1.2520141089035657,1.430769,0.6652248036161249,1.0714033844294255,1.2520141089035657,1.430769,1.4296561650821598,1.0714033844294255,1.2520141089035657,40313.37,35012.945,28875.071293490964,19136.93894801569,0.8999322,1.042665,0.0002649984,0.0002530446,1.430769,0.6652248036161249,1.2520141089035657,301.027,769.017,467.99000000000007,12,True,True,True,True,True,True,True,Bi;Mg;Nb;Sb;Te,False,Bi;Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_close_to_fitting,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,both_good,candidate hypothesis only; no causal mechanism proven,0.1896985521992615,0.3452497223533287,0.1555511701540672,0.0832298022128737,0.3171090030728573,0.2338792008599835,0.1402319581452809,0.1472548056517571,0.0070228475064761,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1039/c7ee00098g
10.1016_j.scriptamat.2018.05.026__sample_39768,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.scriptamat.2018.05.026,,39768,Bi0.4Sb1.59Ge0.01Te3,unknown,p,p,,,,,1.478817,1.505397821872251,1.3750328876279718,1.4779111451536402,1.478817,1.3643046554469669,1.3750328876279718,1.4779111451536402,1.478817,1.505397821872251,1.3750328876279718,1.4779111451536402,110860.5,64065.085,92186.89219056642,67263.03107835745,0.9617956,1.006083,0.0002244031,0.0002138455,1.478817,1.3643046554469669,1.4779111451536402,296.761,525.199,228.43799999999993,10,True,True,True,True,True,True,True,Bi;Ge;Sb;Te,False,Bi;Ge;Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_close_to_fitting,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,both_good,candidate hypothesis only; no causal mechanism proven,0.1167080086770055,0.1477342673140954,0.0310262586370898,0.1054694348467144,0.1376457260393299,0.0321762911926155,0.0768697099495954,0.1211640561933623,0.0442943462437669,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.scriptamat.2018.05.026
10.1016_j.scriptamat.2018.05.026__sample_39769,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.scriptamat.2018.05.026,,39769,Bi0.4Sb1.585Ge0.015Te3,unknown,p,p,,,,,1.336809,1.08277013010528,1.0827154779523036,1.3337704745247083,1.336809,0.9812876754692884,1.0827154779523036,1.3337704745247083,1.336809,1.08277013010528,1.0827154779523036,1.3337704745247083,122484.4,70407.07,92186.89219056642,67263.03107835745,1.08277,1.08277,0.0002128693,0.00020331525,1.336809,0.9812876754692884,1.3337704745247083,298.35,520.834,222.48399999999992,10,True,True,True,True,True,True,True,Bi;Ge;Sb;Te,False,Bi;Ge;Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_close_to_fitting,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,both_good,candidate hypothesis only; no causal mechanism proven,0.1389460072319506,0.1389460164002304,9.16827980201873e-09,0.1255992145142434,0.1256156497628749,1.6435248631513355e-05,0.1900746644043362,0.190033781860176,-4.088254416020898e-05,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.scriptamat.2018.05.026
10.1016_j.scriptamat.2018.09.015__sample_41873,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.scriptamat.2018.09.015,,41873,Co4Sb11.5Te0.5,unknown,n,n,,,,,1.200355,1.068724099058731,1.442332288318858,1.2058747547255857,1.200355,2.1322148930728195,1.442332288318858,1.2058747547255857,1.200355,1.068724099058731,1.442332288318858,1.2058747547255857,96021.96,75132.185,159714.0735631992,114317.11492824982,1.967256,2.0824369999999996,0.0002108997,0.00019396125,1.200355,2.1322148930728195,1.2058747547255857,300.492,799.806,499.314,20,True,True,True,True,True,True,True,Co;Sb;Te,False,Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_moderately_worse,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,both_good,candidate hypothesis only; no causal mechanism proven,0.082943762697381,0.3110583137141048,0.2281145510167238,0.0682534022937904,0.2564354728116602,0.1881820705178698,0.0693142769979244,0.2505781750473443,0.1812638980494199,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.scriptamat.2018.09.015
10.1039_c6ra06688g__sample_9102,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1039/c6ra06688g,,9102,Bi0.4Sb1.6Te3,unknown,p,p,,,,,1.248561,2.133575994730146,1.2178291367277756,1.2457606837061257,1.248561,1.757862350995662,1.2178291367277756,1.2457606837061257,1.248561,2.133575994730146,1.2178291367277756,1.2457606837061257,47088.27,31014.495000000003,61411.93138138079,45243.430138732394,0.7153846,0.75099715,0.0002705753,0.00026242115000000004,1.248561,1.757862350995662,1.2457606837061257,295.75,469.5,173.75,8,True,True,True,True,True,True,True,Bi;Sb;Te,False,Bi;Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_much_worse,missing_additive_or_structure_annotation,possible_sintering_or_microstructure_effect,both_poor,candidate hypothesis only; no causal mechanism proven,0.0779995978501508,0.5661285918334058,0.488128993983255,0.0716032643876472,0.7572678120691139,0.6856645476814667,0.0820612761657368,0.811210186372782,0.7291489102070451,True,True,True,True,120.0,A,ML much worse than fitting; observed high ZT; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,True,True,True,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1039/c6ra06688g
10.1039_c6ra06688g__sample_9101,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1039/c6ra06688g,,9101,Bi0.4Sb1.6Te3,unknown,p,p,,,,,1.346203,1.8460048711552128,1.2699474385520442,1.3524010609489174,1.346203,1.5209312772422603,1.2699474385520442,1.3524010609489174,1.346203,1.8460048711552128,1.2699474385520442,1.3524010609489174,58155.47,37444.005000000005,61411.93138138079,45243.430138732394,0.7965812,0.8300569499999999,0.0002656614,0.00025873425,1.346203,1.5209312772422603,1.3524010609489174,295.0,469.5,174.5,8,True,True,True,True,True,True,True,Bi;Sb;Te,False,Bi;Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_moderately_worse,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,both_good,candidate hypothesis only; no causal mechanism proven,0.0930846072642053,0.385456672738509,0.2923720654743036,0.0865452335957626,0.4598835712173138,0.3733383376215512,0.0849256483659288,0.4605525607575061,0.3756269123915773,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1039/c6ra06688g
10.1002_adma.201705942__sample_31973,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1002/adma.201705942,,31973,Ge0.89Sb0.1In0.01Te,unknown,p,p,,,,,2.276833,2.497773949566896,1.786887955007842,2.3232014023759406,2.276833,2.2682452473392787,1.786887955007842,2.3232014023759406,2.276833,2.497773949566896,1.786887955007842,2.3232014023759406,59130.43,42608.695,87704.85774324351,52561.219480407635,0.9117647,1.0,0.0002701211,0.0002598184,2.276833,2.2682452473392787,2.3232014023759406,300.0,779.218,479.21799999999996,12,True,True,True,True,True,True,True,Ge;In;Sb;Te,False,Ge;In;Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_moderately_worse,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,not_evaluable,candidate hypothesis only; no causal mechanism proven,0.4202325275867913,0.5373729786198536,0.1171404510330622,0.3924742281961401,0.5411344958071688,0.1486602676110286,0.3555307913466481,0.5650873546037661,0.2095565632571179,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1002/adma.201705942
10.1016_j.scriptamat.2019.09.009__sample_35187,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.scriptamat.2019.09.009,,35187,Cu2Se,unknown,p,p,,,,,1.764563,2.7686259618970706,2.101478425241965,1.5839648484795683,1.764563,5.542042867943425,2.101478425241965,1.5839648484795683,1.764563,2.7686259618970706,2.101478425241965,1.5839648484795683,42086.01,26673.695,98832.73929134678,67523.0335208499,0.4581522,0.5467391500000001,0.0002733375,0.0001638645,1.764563,5.542042867943425,1.5839648484795683,325.425,876.365,550.94,12,True,True,True,True,True,True,True,Cu;Se,False,Se,True,Se,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_moderately_worse,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect; tau_eff_ML_prediction_error,both_good,candidate hypothesis only; no causal mechanism proven,0.2021236807288434,0.3418625622527353,0.1397388815238919,0.1855913724772931,0.3253455044166946,0.1397541319394014,0.2164896956123694,0.3715095841055328,0.1550198884931633,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.scriptamat.2019.09.009
10.1002_adma.201705942__sample_31971,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1002/adma.201705942,,31971,Ge0.895Sb0.1In0.005Te,unknown,p,p,,,,,1.790029,1.862244012654489,1.5642273922196772,1.8367600511678648,1.790029,1.6911162564658828,1.5642273922196772,1.8367600511678648,1.790029,1.862244012654489,1.5642273922196772,1.8367600511678648,62608.7,56521.735,87704.85774324351,54301.99229684178,1.0,1.088235,0.0002464441,0.000230644,1.790029,1.6911162564658828,1.8367600511678648,300.0,781.663,481.663,12,True,True,True,True,True,True,True,Ge;In;Sb;Te,False,Ge;In;Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_moderately_worse,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,both_good,candidate hypothesis only; no causal mechanism proven,0.2514899978271029,0.3060378399031113,0.0545478420760083,0.218991736665062,0.3344546438967161,0.115462907231654,0.1906306932635084,0.2923084866578496,0.1016777933943412,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1002/adma.201705942
10.1016_j.mtphys.2021.100444__sample_45586,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.mtphys.2021.100444,,45586,(Ge0.9Sb0.1Te)0.99(FeTe2)0.01,unknown,p,p,,,,,1.916967,1.747547114677393,1.974290638450576,2.0002292864197555,1.916967,2.0985031023823373,1.9742906384505756,2.0002292864197555,1.916967,1.747547114677393,1.974290638450576,2.0002292864197555,83811.55,69410.74,112605.0075201284,71408.32023326802,1.362567,1.4109444999999998,0.0002442911,0.0002151836,1.916967,2.0985031023823373,2.0002292864197555,302.322,772.787,470.46500000000003,11,True,True,True,True,True,True,True,Fe;Ge;Sb;Te,False,Ge;Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_close_to_fitting,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,both_good,candidate hypothesis only; no causal mechanism proven,0.1725211276629254,0.2112973386750307,0.0387762110121053,0.1570706295941032,0.1492668171621361,-0.0078038124319671,0.18757086124232,0.1581704395115716,-0.0294004217307484,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.mtphys.2021.100444
10.1016_j.mtphys.2021.100497__sample_45592,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.mtphys.2021.100497,,45592,Ge0.87Al0.03Sb0.1Te,unknown,p,p,,,,,2.059835,1.4884978514106773,1.9738012272711585,2.0737983996146503,2.059835,2.1547300794364825,1.9738012272711585,2.0737983996146503,2.059835,1.4884978514106773,1.9738012272711585,2.0737983996146503,106178.3,88337.35,146441.68685679548,92865.80677773828,1.440281,1.4755150000000001,0.0002201471,0.000195618,2.059835,2.1547300794364825,2.0737983996146503,299.942,772.764,472.822,11,True,True,True,True,True,True,True,Al;Ge;Sb;Te,False,Ge;Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_close_to_fitting,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,both_good,candidate hypothesis only; no causal mechanism proven,0.2098043998014451,0.3516407500145806,0.1418363502131355,0.1883726031672321,0.2367620240001532,0.0483894208329211,0.2038001835529272,0.2806146805351295,0.0768144969822023,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.mtphys.2021.100497
10.1016_j.mtphys.2021.100497__sample_45591,130,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.mtphys.2021.100497,,45591,Ge0.88Al0.02Sb0.1Te,unknown,p,p,,,,,1.84663,1.8074239630651143,1.8938734815880467,1.8897921563249789,1.84663,2.616403359816606,1.8938734815880467,1.8897921563249789,1.84663,1.8074239630651143,1.8938734815880467,1.8897921563249789,85750.36,68952.24,146441.68685679548,92865.80677773828,1.316151,1.398046,0.0002351514,0.00021520085,1.84663,2.616403359816606,1.8897921563249789,300.816,772.764,471.94800000000004,11,True,True,True,True,True,True,True,Al;Ge;Sb;Te,False,Ge;Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_close_to_fitting,material_system_out_of_distribution,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,both_good,candidate hypothesis only; no causal mechanism proven,0.1731222668571174,0.1793159945538694,0.0061937276967519,0.1445464694700412,0.1375361489458741,-0.007010320524167,0.1452175265036145,0.1381338373993811,-0.0070836891042333,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.mtphys.2021.100497
