sample_key,DOI,paper_title,sample_id,composition,temperature_K,n_or_p,sigma_obs_raw,sigma_unit_raw,rho_obs_raw,rho_unit_raw,seebeck_obs_raw,seebeck_unit_raw,kappa_obs_raw,kappa_unit_raw,zt_obs_raw,zt_unit_raw,sigma_obs_S_per_m_step11,seebeck_obs_V_per_K_step11,kappa_obs_W_per_mK_step11,zt_obs_dimensionless_step11,row_quality_step11,row_quality_note_step11,zt_consistency_status_step11,problem_reason_step11
10.1016_s0921-5107_03_00280-0__sample_22128,10.1016/s0921-5107(03)00280-0,,22128,ZnO(Al2O3)0.05,547.615,n,54590.56,ohm^(-1)*m^(-1),,,,,,,1.486461e-05,K^(-1),54590.56,,,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1016_s0921-5107_03_00280-0__sample_22128,10.1016/s0921-5107(03)00280-0,,22128,ZnO(Al2O3)0.05,597.321,n,52066.51,ohm^(-1)*m^(-1),,,,,,,1.662708e-05,K^(-1),52066.51,,,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1016_s0921-5107_03_00280-0__sample_22128,10.1016/s0921-5107(03)00280-0,,22128,ZnO(Al2O3)0.05,647.898,n,48850.42,ohm^(-1)*m^(-1),,,-2.932344e-05,V*K^(-1),10.11494,W*m^(-1)*K^(-1),1.872209e-05,K^(-1),48850.42,-2.932344e-05,10.11494,,fit_and_zt_eval,usable for tau fitting and ZT calculation,not_available,conversion or usability problem
10.1016_s0921-5107_03_00280-0__sample_22128,10.1016/s0921-5107(03)00280-0,,22128,ZnO(Al2O3)0.05,698.476,n,46740.52,ohm^(-1)*m^(-1),,,-3.533061e-05,V*K^(-1),9.54023,W*m^(-1)*K^(-1),2.098337e-05,K^(-1),46740.52,-3.533061e-05,9.54023,,fit_and_zt_eval,usable for tau fitting and ZT calculation,not_available,conversion or usability problem
10.1016_s0925-8388_01_01804-7__sample_24227,10.1016/s0925-8388(01)01804-7,,24227,(Fe0.98Ti0.02)2O3,369.201,n,401.2807,ohm^(-1)*m^(-1),,,-0.0003465284,V*K^(-1),,,6.10909e-06,K^(-1),401.2807,-0.0003465284,,,fit_and_pf_eval,usable for tau fitting and PF evaluation,not_available,conversion or usability problem
10.1016_s0925-8388_01_01804-7__sample_24230,10.1016/s0925-8388(01)01804-7,,24230,(Fe0.98Sn0.02)2O3,367.674,n,325.785,ohm^(-1)*m^(-1),,,,,6.344538,W*m^(-1)*K^(-1),5.81818e-06,K^(-1),325.785,,6.344538,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1016_s0925-8388_02_00972-6__sample_18662,10.1016/s0925-8388(02)00972-6,,18662,Sr0.90La0.10TiO3,378.155,n,52477.84,ohm^(-1)*m^(-1),,,-0.0001115113,V*K^(-1),,,0.0001201133,K^(-1),52477.84,-0.0001115113,,,fit_and_pf_eval,usable for tau fitting and PF evaluation,not_available,conversion or usability problem
10.1016_s0925-8388_02_00972-6__sample_18662,10.1016/s0925-8388(02)00972-6,,18662,Sr0.90La0.10TiO3,564.872,n,44282.62,ohm^(-1)*m^(-1),,,-0.0001525318,V*K^(-1),,,0.0002436261,K^(-1),44282.62,-0.0001525318,,,fit_and_pf_eval,usable for tau fitting and PF evaluation,not_available,conversion or usability problem
10.1016_s0925-8388_02_00972-6__sample_18662,10.1016/s0925-8388(02)00972-6,,18662,Sr0.90La0.10TiO3,764.501,n,21730.95,ohm^(-1)*m^(-1),,,,,3.652174,W*m^(-1)*K^(-1),0.0002334278,K^(-1),21730.95,,3.652174,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1016_s0925-8388_02_00972-6__sample_18662,10.1016/s0925-8388(02)00972-6,,18662,Sr0.90La0.10TiO3,955.146,n,2088.273,ohm^(-1)*m^(-1),,,-0.0002115308,V*K^(-1),3.217391,W*m^(-1)*K^(-1),2.606232e-05,K^(-1),2088.273,-0.0002115308,3.217391,,fit_and_zt_eval,usable for tau fitting and ZT calculation,not_available,conversion or usability problem
10.1016_s0925-8388_02_00972-6__sample_18664,10.1016/s0925-8388(02)00972-6,,18664,Sr0.9Sm0.1TiO3,570.123,n,40632.76,ohm^(-1)*m^(-1),,,,,,,0.0002844193,K^(-1),40632.76,,,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1016_s0925-8388_02_00972-6__sample_18664,10.1016/s0925-8388(02)00972-6,,18664,Sr0.9Sm0.1TiO3,753.056,n,21812.36,ohm^(-1)*m^(-1),,,,,,,0.0002628895,K^(-1),21812.36,,,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1016_s0925-8388_02_00972-6__sample_18665,10.1016/s0925-8388(02)00972-6,,18665,Sr0.9Gd0.1TiO3,663.357,n,30285.69,ohm^(-1)*m^(-1),,,,,,,0.0003331445,K^(-1),30285.69,,,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1016_s0925-8388_02_00972-6__sample_18666,10.1016/s0925-8388(02)00972-6,,18666,Sr0.9Dy0.1TiO3,309.591,n,57582.47,ohm^(-1)*m^(-1),,,,,,,0.00018017,K^(-1),57582.47,,,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1016_s0925-8388_02_00972-6__sample_18666,10.1016/s0925-8388(02)00972-6,,18666,Sr0.9Dy0.1TiO3,325.482,n,63816.75,ohm^(-1)*m^(-1),,,,,,,0.0002028329,K^(-1),63816.75,,,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1016_s0925-8388_02_00972-6__sample_18666,10.1016/s0925-8388(02)00972-6,,18666,Sr0.9Dy0.1TiO3,663.337,n,28764.02,ohm^(-1)*m^(-1),,,,,,,0.0003614731,K^(-1),28764.02,,,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1016_s0925-8388_02_00972-6__sample_18666,10.1016/s0925-8388(02)00972-6,,18666,Sr0.9Dy0.1TiO3,863.718,n,10045.33,ohm^(-1)*m^(-1),,,,,,,0.0001733711,K^(-1),10045.33,,,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1016_s0925-8388_02_00972-6__sample_18666,10.1016/s0925-8388(02)00972-6,,18666,Sr0.9Dy0.1TiO3,963.537,n,2248.448,ohm^(-1)*m^(-1),,,,,2.347826,W*m^(-1)*K^(-1),5.09915e-05,K^(-1),2248.448,,2.347826,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1016_s0925-8388_02_00972-6__sample_18667,10.1016/s0925-8388(02)00972-6,,18667,Sr0.9Y0.1TiO3,564.813,n,37937.58,ohm^(-1)*m^(-1),,,,,,,0.0003274788,K^(-1),37937.58,,,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1016_s0925-8388_02_00972-6__sample_18667,10.1016/s0925-8388(02)00972-6,,18667,Sr0.9Y0.1TiO3,663.318,n,27318.81,ohm^(-1)*m^(-1),,,,,,,0.0003354108,K^(-1),27318.81,,,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1016_s0955-2219_02_00202-9__sample_20089,10.1016/s0955-2219(02)00202-9,,20089,Na0.15Ca2.85Co4O9,957.654,p,2531.405,ohm^(-1)*m^(-1),,,,,,,0.0001240816,K^(-1),2531.405,,,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1016_s0955-2219_02_00202-9__sample_20091,10.1016/s0955-2219(02)00202-9,,20091,Na0.45Ca2.55Co4O9,684.867,p,1413.84,ohm^(-1)*m^(-1),,,,,,,1.119534e-05,K^(-1),1413.84,,,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1016_s0955-2219_02_00202-9__sample_20091,10.1016/s0955-2219(02)00202-9,,20091,Na0.45Ca2.55Co4O9,782.172,p,1991.75,ohm^(-1)*m^(-1),,,,,,,3.008746e-05,K^(-1),1991.75,,,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1016_s0955-2219_02_00202-9__sample_20091,10.1016/s0955-2219(02)00202-9,,20091,Na0.45Ca2.55Co4O9,879.486,p,2498.14,ohm^(-1)*m^(-1),,,,,,,5.411079e-05,K^(-1),2498.14,,,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1016_s1002-0721_10_60577-7__sample_4345,10.1016/s1002-0721(10)60577-7,,4345,LaFe3CoSb12,722.674,n,185129.4,ohm^(-1)*m^(-1),,,-6.962025e-06,V*K^(-1),2.826275,W*m^(-1)*K^(-1),0.0,-,185129.4,-6.962025e-06,2.826275,0.0,fit_and_zt_eval,usable for tau fitting and ZT calculation,large_mismatch,ZT large mismatch
10.1016_s1003-6326_11_60931-x__sample_9421,10.1016/s1003-6326(11)60931-x,,9421,Mg2Si,449.169,n,46919.83,ohm^(-1)*m^(-1),,,-0.0003405556,V*K^(-1),6.007284,W*m^(-1)*K^(-1),0.04018519,-,46919.83,-0.0003405556,6.007284,0.04018519,fit_and_zt_eval,usable for tau fitting and ZT calculation,large_mismatch,ZT large mismatch
10.1016_s1003-6326_11_60931-x__sample_9421,10.1016/s1003-6326(11)60931-x,,9421,Mg2Si,600.602,n,52893.07,ohm^(-1)*m^(-1),,,-0.0004005556,V*K^(-1),3.93545,W*m^(-1)*K^(-1),0.1317901,-,52893.07,-0.0004005556,3.93545,0.1317901,fit_and_zt_eval,usable for tau fitting and ZT calculation,large_mismatch,ZT large mismatch
10.1021_acs.cgd.8b00605__sample_31862,10.1021/acs.cgd.8b00605,,31862,Bi0.875Ba0.125CuSeO,373.88,p,36163.27,ohm^(-1)*m^(-1),,,0.0001032388,V*K^(-1),0.6507125,W*m^(-1)*K^(-1),0.08965585,-,36163.27,0.0001032388,0.6507125,0.08965585,fit_and_zt_eval,usable for tau fitting and ZT calculation,large_mismatch,ZT large mismatch
10.1021_acs.cgd.8b00605__sample_31862,10.1021/acs.cgd.8b00605,,31862,Bi0.875Ba0.125CuSeO,374.393,p,57224.49,ohm^(-1)*m^(-1),,,0.0001032388,V*K^(-1),0.6507125,W*m^(-1)*K^(-1),0.08965585,-,57224.49,0.0001032388,0.6507125,0.08965585,fit_and_zt_eval,usable for tau fitting and ZT calculation,large_mismatch,ZT large mismatch
10.1021_acs.cgd.8b00605__sample_31862,10.1021/acs.cgd.8b00605,,31862,Bi0.875Ba0.125CuSeO,471.542,p,30040.82,ohm^(-1)*m^(-1),,,0.0001220904,V*K^(-1),0.5814586,W*m^(-1)*K^(-1),0.1470587,-,30040.82,0.0001220904,0.5814586,0.1470587,fit_and_zt_eval,usable for tau fitting and ZT calculation,large_mismatch,ZT large mismatch
10.1021_acs.cgd.8b00605__sample_31862,10.1021/acs.cgd.8b00605,,31862,Bi0.875Ba0.125CuSeO,473.371,p,45224.49,ohm^(-1)*m^(-1),,,0.0001220904,V*K^(-1),0.5814586,W*m^(-1)*K^(-1),0.1470587,-,45224.49,0.0001220904,0.5814586,0.1470587,fit_and_zt_eval,usable for tau fitting and ZT calculation,large_mismatch,ZT large mismatch
10.1021_acs.cgd.8b00605__sample_31862,10.1021/acs.cgd.8b00605,,31862,Bi0.875Ba0.125CuSeO,621.734,p,22938.78,ohm^(-1)*m^(-1),,,0.0001484983,V*K^(-1),0.5142395,W*m^(-1)*K^(-1),0.2625774,-,22938.78,0.0001484983,0.5142395,0.2625774,fit_and_zt_eval,usable for tau fitting and ZT calculation,large_mismatch,ZT large mismatch
10.1021_acs.cgd.8b00605__sample_31862,10.1021/acs.cgd.8b00605,,31862,Bi0.875Ba0.125CuSeO,622.032,p,35183.67,ohm^(-1)*m^(-1),,,0.0001484983,V*K^(-1),0.5142395,W*m^(-1)*K^(-1),0.2625774,-,35183.67,0.0001484983,0.5142395,0.2625774,fit_and_zt_eval,usable for tau fitting and ZT calculation,large_mismatch,ZT large mismatch
10.1021_acs.cgd.8b00605__sample_31862,10.1021/acs.cgd.8b00605,,31862,Bi0.875Ba0.125CuSeO,872.87,p,24653.06,ohm^(-1)*m^(-1),,,0.0001831314,V*K^(-1),0.486646,W*m^(-1)*K^(-1),0.557848,-,24653.06,0.0001831314,0.486646,0.557848,fit_and_zt_eval,usable for tau fitting and ZT calculation,large_mismatch,ZT large mismatch
10.1021_acs.chemmater.6b03600__sample_42698,10.1021/acs.chemmater.6b03600,,42698,SrTiO3,974.651,n,2553.832,ohm^(-1)*m^(-1),,,-0.0004077717,V*K^(-1),4.105899,W*m^(-1)*K^(-1),0.04465123,-,2553.832,-0.0004077717,4.105899,0.04465123,fit_and_zt_eval,usable for tau fitting and ZT calculation,large_mismatch,ZT large mismatch
10.1021_acs.chemmater.6b04076__sample_3087,10.1021/acs.chemmater.6b04076,,3087,Sn0.98Ga0.05Te,422.3,p,458049.2,ohm^(-1)*m^(-1),,,3.834153e-05,V*K^(-1),6.04957,W*m^(-1)*K^(-1),0.0201998,-,458049.2,3.834153e-05,6.04957,0.0201998,fit_and_zt_eval,usable for tau fitting and ZT calculation,large_mismatch,ZT large mismatch
10.1021_acs.chemmater.6b04076__sample_3087,10.1021/acs.chemmater.6b04076,,3087,Sn0.98Ga0.05Te,823.693,p,140554.9,ohm^(-1)*m^(-1),,,0.0001541849,V*K^(-1),2.424301,W*m^(-1)*K^(-1),0.5615984,-,140554.9,0.0001541849,2.424301,0.5615984,fit_and_zt_eval,usable for tau fitting and ZT calculation,large_mismatch,ZT large mismatch
10.1021_acs.chemmater.6b05281__sample_45356,10.1021/acs.chemmater.6b05281,,45356,Ca1.5Yb3.5Al2Sb6,303.554,p,7272.727,ohm^(-1)*m^(-1),,,5.609336e-06,V*K^(-1),1.396812,W*m^(-1)*K^(-1),-0.0002090479,-,7272.727,5.609336e-06,1.396812,-0.0002090479,fit_and_zt_eval,usable for tau fitting and ZT calculation,large_mismatch,ZT large mismatch
10.1021_acs.chemmater.8b03994__sample_43367,10.1021/acs.chemmater.8b03994,,43367,Yb0.25Co3.5Fe0.5Sb12,304.752,p,26197.92,ohm^(-1)*m^(-1),,,3.902715e-05,V*K^(-1),2.482819,W*m^(-1)*K^(-1),0.0,-,26197.92,3.902715e-05,2.482819,0.0,fit_and_zt_eval,usable for tau fitting and ZT calculation,large_mismatch,ZT large mismatch
10.1021_acs.chemmater.8b03994__sample_43367,10.1021/acs.chemmater.8b03994,,43367,Yb0.25Co3.5Fe0.5Sb12,758.217,p,21661.93,ohm^(-1)*m^(-1),,,1.953702e-05,V*K^(-1),2.177434,W*m^(-1)*K^(-1),-0.0006712759,-,21661.93,1.953702e-05,2.177434,-0.0006712759,fit_and_zt_eval,usable for tau fitting and ZT calculation,large_mismatch,ZT large mismatch
10.1021_acs.jpcb.7b06379__sample_43089,10.1021/acs.jpcb.7b06379,,43089,MoS2,1000.096,mixed,691.8109,ohm^(-1)*m^(-1),,,2.194103e-05,V*K^(-1),2.699837,W*m^(-1)*K^(-1),4.981146e-05,-,691.8109,2.194103e-05,2.699837,4.981146e-05,fit_and_zt_eval,usable for tau fitting and ZT calculation,large_mismatch,ZT large mismatch
10.1021_acs.jpclett.1c02139__sample_45697,10.1021/acs.jpclett.1c02139,,45697,Ag2Se,5.025,p,15530.98,ohm^(-1)*m^(-1),,,1.358696e-06,V*K^(-1),-1.137052,W*m^(-1)*K^(-1),0.003058104,-,15530.98,1.358696e-06,,0.003058104,fit_and_pf_eval,usable for tau fitting and PF evaluation,not_available,conversion or usability problem
10.1021_acs.jpclett.1c02139__sample_45698,10.1021/acs.jpclett.1c02139,,45698,Ag2Se,3.782,p,13879.18,ohm^(-1)*m^(-1),,,,,-1.849283,W*m^(-1)*K^(-1),,,13879.18,,,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1021_acsaem.9b02137__sample_34385,10.1021/acsaem.9b02137,,34385,PbSe,324.129,mixed,398.0971,ohm^(-1)*m^(-1),,,8.821293e-05,V*K^(-1),0.5235362,W*m^(-1)*K^(-1),0.000812065,-,398.0971,8.821293e-05,0.5235362,0.000812065,fit_and_zt_eval,usable for tau fitting and ZT calculation,large_mismatch,ZT large mismatch
10.1021_acsaem.9b02137__sample_34385,10.1021/acsaem.9b02137,,34385,PbSe,385.834,mixed,448.5158,ohm^(-1)*m^(-1),,,4.334601e-05,V*K^(-1),0.4546498,W*m^(-1)*K^(-1),0.0,-,448.5158,4.334601e-05,0.4546498,0.0,fit_and_zt_eval,usable for tau fitting and ZT calculation,large_mismatch,ZT large mismatch
10.1021_acsami.0c00321__sample_34320,10.1021/acsami.0c00321,,34320,FeSi2,700.231,n,809.1123,ohm^(-1)*m^(-1),,,-3.469761e-05,V*K^(-1),7.206313,W*m^(-1)*K^(-1),4.056603e-05,-,809.1123,-3.469761e-05,7.206313,4.056603e-05,fit_and_zt_eval,usable for tau fitting and ZT calculation,large_mismatch,ZT large mismatch
10.1021_acsami.0c07566__sample_38201,10.1021/acsami.0c07566,,38201,Bi0.7Sb1.3Te3,494.554,n,33026.11,ohm^(-1)*m^(-1),,,-1.631674e-05,V*K^(-1),1.600758,W*m^(-1)*K^(-1),0.0007136756,-,33026.11,-1.631674e-05,1.600758,0.0007136756,fit_and_zt_eval,usable for tau fitting and ZT calculation,large_mismatch,ZT large mismatch
10.1021_acsami.0c07566__sample_38201,10.1021/acsami.0c07566,,38201,Bi0.7Sb1.3Te3,510.49,n,34570.56,ohm^(-1)*m^(-1),,,-1.216088e-05,V*K^(-1),1.644315,W*m^(-1)*K^(-1),-0.0005862447,-,34570.56,-1.216088e-05,1.644315,-0.0005862447,fit_and_zt_eval,usable for tau fitting and ZT calculation,large_mismatch,ZT large mismatch
10.1021_acsami.1c04326__sample_45064,10.1021/acsami.1c04326,,45064,SnTe,373.014,p,590555.1,ohm^(-1)*m^(-1),,,1.584778e-05,V*K^(-1),8.574935,W*m^(-1)*K^(-1),0.003158457,-,590555.1,1.584778e-05,8.574935,0.003158457,fit_and_zt_eval,usable for tau fitting and ZT calculation,large_mismatch,ZT large mismatch
10.1021_acsami.7b06083__sample_2917,10.1021/acsami.7b06083,,2917,SnTe0.90Se010,321.386,p,429242.6,ohm^(-1)*m^(-1),,,2.503489e-05,V*K^(-1),6.512474,W*m^(-1)*K^(-1),0.005882353,-,429242.6,2.503489e-05,6.512474,0.005882353,fit_and_zt_eval,usable for tau fitting and ZT calculation,large_mismatch,ZT large mismatch
10.1021_acsami.7b17603__sample_51603,10.1021/acsami.7b17603,,51603,LaNiO3,83.46,unknown,,,42900000000.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51603,10.1021/acsami.7b17603,,51603,LaNiO3,103.3,unknown,,,43080000000.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51603,10.1021/acsami.7b17603,,51603,LaNiO3,112.6,unknown,,,33240000000.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51603,10.1021/acsami.7b17603,,51603,LaNiO3,122.6,unknown,,,20390000000.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51603,10.1021/acsami.7b17603,,51603,LaNiO3,132.5,unknown,,,18100000000.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51603,10.1021/acsami.7b17603,,51603,LaNiO3,152.7,unknown,,,9408000000.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51603,10.1021/acsami.7b17603,,51603,LaNiO3,162.2,unknown,,,6445000000.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51603,10.1021/acsami.7b17603,,51603,LaNiO3,171.9,unknown,,,4090000000.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51603,10.1021/acsami.7b17603,,51603,LaNiO3,181.8,unknown,,,2585000000.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51603,10.1021/acsami.7b17603,,51603,LaNiO3,191.8,unknown,,,1832000000.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51603,10.1021/acsami.7b17603,,51603,LaNiO3,201.5,unknown,,,1315000000.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51603,10.1021/acsami.7b17603,,51603,LaNiO3,211.5,unknown,,,932000000.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51603,10.1021/acsami.7b17603,,51603,LaNiO3,231.0,unknown,,,408600000.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51603,10.1021/acsami.7b17603,,51603,LaNiO3,240.6,unknown,,,294300000.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51603,10.1021/acsami.7b17603,,51603,LaNiO3,250.8,unknown,,,181500000.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51603,10.1021/acsami.7b17603,,51603,LaNiO3,260.8,unknown,,,116100000.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51603,10.1021/acsami.7b17603,,51603,LaNiO3,270.9,unknown,,,78220000.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51603,10.1021/acsami.7b17603,,51603,LaNiO3,280.8,unknown,,,46970000.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51603,10.1021/acsami.7b17603,,51603,LaNiO3,290.4,unknown,,,29680000.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51604,10.1021/acsami.7b17603,,51604,La0.7Sr0.3MnO3,63.83,unknown,,,19130000000.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51604,10.1021/acsami.7b17603,,51604,La0.7Sr0.3MnO3,73.38,unknown,,,7322000000.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51604,10.1021/acsami.7b17603,,51604,La0.7Sr0.3MnO3,82.85,unknown,,,1977000000.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51604,10.1021/acsami.7b17603,,51604,La0.7Sr0.3MnO3,93.01,unknown,,,550200000.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51604,10.1021/acsami.7b17603,,51604,La0.7Sr0.3MnO3,103.1,unknown,,,168800000.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51604,10.1021/acsami.7b17603,,51604,La0.7Sr0.3MnO3,113.2,unknown,,,56630000.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51604,10.1021/acsami.7b17603,,51604,La0.7Sr0.3MnO3,123.3,unknown,,,22520000.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51604,10.1021/acsami.7b17603,,51604,La0.7Sr0.3MnO3,133.3,unknown,,,10260000.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51604,10.1021/acsami.7b17603,,51604,La0.7Sr0.3MnO3,142.9,unknown,,,5308000.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51604,10.1021/acsami.7b17603,,51604,La0.7Sr0.3MnO3,152.5,unknown,,,2953000.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51604,10.1021/acsami.7b17603,,51604,La0.7Sr0.3MnO3,162.6,unknown,,,1834000.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51604,10.1021/acsami.7b17603,,51604,La0.7Sr0.3MnO3,172.6,unknown,,,1097000.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51604,10.1021/acsami.7b17603,,51604,La0.7Sr0.3MnO3,182.2,unknown,,,804300.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51604,10.1021/acsami.7b17603,,51604,La0.7Sr0.3MnO3,192.3,unknown,,,741900.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51604,10.1021/acsami.7b17603,,51604,La0.7Sr0.3MnO3,202.2,unknown,,,605000.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51604,10.1021/acsami.7b17603,,51604,La0.7Sr0.3MnO3,211.9,unknown,,,519200.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51604,10.1021/acsami.7b17603,,51604,La0.7Sr0.3MnO3,221.5,unknown,,,489200.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51604,10.1021/acsami.7b17603,,51604,La0.7Sr0.3MnO3,231.5,unknown,,,398900.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51604,10.1021/acsami.7b17603,,51604,La0.7Sr0.3MnO3,241.2,unknown,,,352700.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51604,10.1021/acsami.7b17603,,51604,La0.7Sr0.3MnO3,250.7,unknown,,,291300.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51604,10.1021/acsami.7b17603,,51604,La0.7Sr0.3MnO3,260.8,unknown,,,226700.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51604,10.1021/acsami.7b17603,,51604,La0.7Sr0.3MnO3,270.9,unknown,,,187200.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
10.1021_acsami.7b17603__sample_51604,10.1021/acsami.7b17603,,51604,La0.7Sr0.3MnO3,280.0,unknown,,,156600.0,ohm,,,,,,,,,,,unit_problem,unit conversion problem,not_available,row_quality unit_problem; sigma unavailable
